@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric

@data
964,'2019/02/08 17:38:13:584',6,137.931656,234.082535,321.744781,334.911865,342.474304,360.810699,121.446045,204.962585,298.005219,323.515686,335.959839,360.773376,0.084003,0.083172,0.038994,0.096859,0.085503,0.049118,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
965,'2019/02/08 17:38:13:647',6,137.923462,234.638,322.329895,334.490723,343.382843,360.387817,121.450851,205.200195,298.222229,323.406921,337.636414,360.729431,0.084544,0.083162,0.038153,0.096874,0.085561,0.048911,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
966,'2019/02/08 17:38:13:713',6,137.852539,236.159653,323.923676,332.215179,338.799164,360.418365,121.518631,205.957275,299.018768,323.633362,334.706299,360.403198,0.086142,0.083079,0.036398,0.096915,0.085765,0.048466,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
967,'2019/02/08 17:38:13:776',6,137.868668,236.20285,323.96344,333.155029,341.590393,360.880188,121.38237,205.170837,298.049347,323.728333,334.379089,360.465698,0.086209,0.083017,0.037124,0.095927,0.085608,0.05081,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
968,'2019/02/08 17:38:13:844',6,137.849396,236.441818,324.050537,332.458435,342.256989,360.56955,121.149666,205.042557,297.858398,323.99884,337.430511,360.564026,0.086503,0.082804,0.036772,0.095479,0.085619,0.050622,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
969,'2019/02/08 17:38:13:912',6,139.353271,235.08638,322.108459,332.380157,339.672577,360.144043,121.228355,205.043503,297.757904,327.222137,336.952545,363.382568,0.084233,0.082397,0.038117,0.094899,0.085935,0.054326,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
970,'2019/02/08 17:38:13:975',6,139.894974,233.814133,320.652527,332.095947,339.875397,359.982605,120.206123,205.373047,298.127594,326.401764,335.126923,363.575104,0.082713,0.082239,0.039225,0.09669,0.086173,0.053663,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
971,'2019/02/08 17:38:14:043',6,140.179718,233.905502,320.543243,331.971771,340.831024,359.754883,120.507797,205.276123,298.179993,327.25882,335.381653,363.603394,0.082651,0.08205,0.039184,0.096387,0.08598,0.055802,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
972,'2019/02/08 17:38:14:108',6,140.450211,235.306732,321.851288,331.472626,338.803894,358.338318,119.837219,204.832611,297.72998,324.475708,334.789032,360.890228,0.083843,0.081956,0.036764,0.096789,0.085954,0.054769,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
973,'2019/02/08 17:38:14:175',6,140.060822,234.503845,320.350952,332.733948,337.235718,359.753418,119.814125,202.665833,295.570251,325.13562,335.047119,362.093719,0.083519,0.081367,0.039242,0.09609,0.085529,0.058379,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
974,'2019/02/08 17:38:46:018',7,82.469276,145.490891,215.339264,228.690521,222.872116,245.441742,71.960373,146.058777,209.6474,238.478683,250.73288,259.811401,0.039661,0.044662,0.018899,0.031595,0.02573,0.017735,0.82,1000,0,8,0.1,300,0.06,0.99,1
975,'2019/02/08 17:38:46:020',7,82.469276,145.490891,215.339264,228.690521,222.872116,245.441742,71.960373,146.058777,209.6474,238.478683,250.73288,259.811401,0.039661,0.044662,0.018899,0.031595,0.02573,0.017735,0.82,1000,0,8,0.1,300,0.06,0.99,1
976,'2019/02/08 17:38:46:095',7,82.560013,144.785065,210.384399,225.682632,227.73497,244.220276,72.951813,147.064346,211.544159,239.70549,244.22728,260.393951,0.039157,0.04194,0.021275,0.031649,0.025001,0.018598,0.82,1000,0,8,0.1,300,0.06,0.99,1
977,'2019/02/08 17:38:46:095',7,82.560013,144.785065,210.384399,225.682632,227.73497,244.220276,72.951813,147.064346,211.544159,239.70549,244.22728,260.393951,0.039157,0.04194,0.021275,0.031649,0.025001,0.018598,0.82,1000,0,8,0.1,300,0.06,0.99,1
978,'2019/02/08 17:38:46:168',7,81.970436,143.642624,212.022888,226.373169,236.428558,244.858688,71.495621,145.629044,209.685883,237.894333,245.44136,260.454254,0.038905,0.043799,0.020635,0.031245,0.025025,0.018138,0.82,1000,0,8,0.1,300,0.06,0.99,1
979,'2019/02/08 17:38:46:169',7,81.970436,143.642624,212.022888,226.373169,236.428558,244.858688,71.495621,145.629044,209.685883,237.894333,245.44136,260.454254,0.038905,0.043799,0.020635,0.031245,0.025025,0.018138,0.82,1000,0,8,0.1,300,0.06,0.99,1
980,'2019/02/08 17:38:46:239',7,80.786278,144.973038,215.387756,227.948914,232.763504,246.518082,73.234932,147.779541,211.912704,240.84761,249.481979,261.586487,0.040454,0.044881,0.019438,0.030993,0.025084,0.018193,0.82,1000,0,8,0.1,300,0.06,0.99,1
981,'2019/02/08 17:38:46:239',7,80.786278,144.973038,215.387756,227.948914,232.763504,246.518082,73.234932,147.779541,211.912704,240.84761,249.481979,261.586487,0.040454,0.044881,0.019438,0.030993,0.025084,0.018193,0.82,1000,0,8,0.1,300,0.06,0.99,1
982,'2019/02/08 17:38:46:319',7,79.263206,140.802963,210.126389,222.396393,227.461182,240.20842,69.469078,144.638138,202.015518,231.560562,240.080856,253.13092,0.039648,0.044987,0.019172,0.029858,0.021991,0.017314,0.82,1000,0,8,0.1,300,0.06,0.99,1
983,'2019/02/08 17:38:46:319',7,79.263206,140.802963,210.126389,222.396393,227.461182,240.20842,69.469078,144.638138,202.015518,231.560562,240.080856,253.13092,0.039648,0.044987,0.019172,0.029858,0.021991,0.017314,0.82,1000,0,8,0.1,300,0.06,0.99,1
984,'2019/02/08 17:38:46:386',7,80.210083,139.74791,209.761459,222.121735,225.67955,239.607269,74.731567,144.868256,216.985626,236.118988,237.699463,255.842773,0.038455,0.045248,0.018954,0.027037,0.027512,0.011398,0.82,1000,0,8,0.1,300,0.06,0.99,1
985,'2019/02/08 17:38:46:387',7,80.210083,139.74791,209.761459,222.121735,225.67955,239.607269,74.731567,144.868256,216.985626,236.118988,237.699463,255.842773,0.038455,0.045248,0.018954,0.027037,0.027512,0.011398,0.82,1000,0,8,0.1,300,0.06,0.99,1
986,'2019/02/08 17:38:46:460',7,80.199379,136.921555,202.530853,217.923325,221.539917,235.882629,77.603302,143.363327,218.55957,237.162689,234.955078,256.901489,0.036804,0.042266,0.021138,0.020157,0.02909,0.010271,0.82,1000,0,8,0.1,300,0.06,0.99,1
987,'2019/02/08 17:38:46:460',7,80.199379,136.921555,202.530853,217.923325,221.539917,235.882629,77.603302,143.363327,218.55957,237.162689,234.955078,256.901489,0.036804,0.042266,0.021138,0.020157,0.02909,0.010271,0.82,1000,0,8,0.1,300,0.06,0.99,1
988,'2019/02/08 17:38:46:526',7,80.279694,142.183472,201.413559,217.936798,221.558472,236.519577,76.937782,143.306412,201.517014,228.934326,238.539795,251.242722,0.040207,0.038002,0.022181,0.017942,0.022864,0.016428,0.82,1000,0,8,0.1,300,0.06,0.99,1
989,'2019/02/08 17:38:46:526',7,80.279694,142.183472,201.413559,217.936798,221.558472,236.519577,76.937782,143.306412,201.517014,228.934326,238.539795,251.242722,0.040207,0.038002,0.022181,0.017942,0.022864,0.016428,0.82,1000,0,8,0.1,300,0.06,0.99,1
990,'2019/02/08 17:38:46:592',7,80.620125,141.630707,200.412003,219.515106,219.170883,235.766144,73.722542,143.514313,203.848892,231.182587,239.523315,253.299301,0.039706,0.037706,0.02232,0.019532,0.023303,0.017276,0.82,1000,0,8,0.1,300,0.06,0.99,1
991,'2019/02/08 17:38:46:593',7,80.620125,141.630707,200.412003,219.515106,219.170883,235.766144,73.722542,143.514313,203.848892,231.182587,239.523315,253.299301,0.039706,0.037706,0.02232,0.019532,0.023303,0.017276,0.82,1000,0,8,0.1,300,0.06,0.99,1
992,'2019/02/08 17:38:46:658',7,81.059799,149.906845,202.052719,219.513443,227.959518,235.887543,75.958366,146.219589,217.985596,237.191818,241.414139,257.498474,0.044472,0.03321,0.02138,0.020011,0.028395,0.010853,0.82,1000,0,8,0.1,300,0.06,0.99,1
993,'2019/02/08 17:38:46:658',7,81.059799,149.906845,202.052719,219.513443,227.959518,235.887543,75.958366,146.219589,217.985596,237.191818,241.414139,257.498474,0.044472,0.03321,0.02138,0.020011,0.028395,0.010853,0.82,1000,0,8,0.1,300,0.06,0.99,1
994,'2019/02/08 17:38:46:730',7,81.267647,151.664749,203.812302,219.860397,222.47525,235.869705,77.063622,155.166992,212.833374,238.001816,245.628647,257.431335,0.04543,0.033162,0.020087,0.024137,0.022513,0.012378,0.82,1000,0,8,0.1,300,0.06,0.99,1
995,'2019/02/08 17:38:46:731',7,81.267647,151.664749,203.812302,219.860397,222.47525,235.869705,77.063622,155.166992,212.833374,238.001816,245.628647,257.431335,0.04543,0.033162,0.020087,0.024137,0.022513,0.012378,0.82,1000,0,8,0.1,300,0.06,0.99,1
996,'2019/02/08 17:38:46:790',7,81.013649,151.355728,203.557907,221.969925,220.893616,238.987701,77.677544,147.022186,204.895706,231.757248,247.569672,254.838394,0.045507,0.033223,0.02238,0.020947,0.022899,0.016526,0.82,1000,0,8,0.1,300,0.06,0.99,1
997,'2019/02/08 17:38:46:790',7,81.013649,151.355728,203.557907,221.969925,220.893616,238.987701,77.677544,147.022186,204.895706,231.757248,247.569672,254.838394,0.045507,0.033223,0.02238,0.020947,0.022899,0.016526,0.82,1000,0,8,0.1,300,0.06,0.99,1
998,'2019/02/08 17:38:46:860',7,81.162132,152.019882,204.587158,224.423294,227.573608,241.197754,81.467758,159.391251,222.857513,239.234619,239.833725,259.324097,0.045566,0.033329,0.023143,0.027379,0.024663,0.00936,0.82,1000,0,8,0.1,300,0.06,0.99,1
999,'2019/02/08 17:38:46:860',7,81.162132,152.019882,204.587158,224.423294,227.573608,241.197754,81.467758,159.391251,222.857513,239.234619,239.833725,259.324097,0.045566,0.033329,0.023143,0.027379,0.024663,0.00936,0.82,1000,0,8,0.1,300,0.06,0.99,1
1000,'2019/02/08 17:38:46:934',7,78.168533,149.085281,204.058746,225.650879,235.778015,241.895218,80.303848,158.518845,224.426331,240.845581,256.919983,260.614044,0.04545,0.034739,0.024008,0.028358,0.025381,0.009131,0.82,1000,0,8,0.1,300,0.06,0.99,1
1001,'2019/02/08 17:38:46:934',7,78.168533,149.085281,204.058746,225.650879,235.778015,241.895218,80.303848,158.518845,224.426331,240.845581,256.919983,260.614044,0.04545,0.034739,0.024008,0.028358,0.025381,0.009131,0.82,1000,0,8,0.1,300,0.06,0.99,1
1002,'2019/02/08 17:38:46:999',7,77.523361,148.497269,203.48645,224.898514,230.834778,240.643066,79.960861,150.034912,208.146454,234.518143,235.997757,257.991364,0.045531,0.034757,0.023511,0.024554,0.022349,0.01697,0.82,1000,0,8,0.1,300,0.06,0.99,1
1003,'2019/02/08 17:38:46:999',7,77.523361,148.497269,203.48645,224.898514,230.834778,240.643066,79.960861,150.034912,208.146454,234.518143,235.997757,257.991364,0.045531,0.034757,0.023511,0.024554,0.022349,0.01697,0.82,1000,0,8,0.1,300,0.06,0.99,1
1004,'2019/02/08 17:38:47:072',7,77.393524,148.410629,213.040436,230.690445,230.334137,247.95163,81.291801,150.225586,222.198181,239.492249,225.989471,260.272339,0.045684,0.040885,0.022023,0.02258,0.028978,0.009083,0.82,1000,0,8,0.1,300,0.06,0.99,1
1005,'2019/02/08 17:38:47:072',7,77.393524,148.410629,213.040436,230.690445,230.334137,247.95163,81.291801,150.225586,222.198181,239.492249,225.989471,260.272339,0.045684,0.040885,0.022023,0.02258,0.028978,0.009083,0.82,1000,0,8,0.1,300,0.06,0.99,1
1006,'2019/02/08 17:38:47:136',7,77.750465,149.220566,202.688293,226.459732,228.324066,244.883682,81.084175,149.941177,221.044403,238.832092,235.470093,258.748871,0.045857,0.03379,0.026676,0.020702,0.029155,0.009368,0.82,1000,0,8,0.1,300,0.06,0.99,1
1007,'2019/02/08 17:38:47:136',7,77.750465,149.220566,202.688293,226.459732,228.324066,244.883682,81.084175,149.941177,221.044403,238.832092,235.470093,258.748871,0.045857,0.03379,0.026676,0.020702,0.029155,0.009368,0.82,1000,0,8,0.1,300,0.06,0.99,1
1008,'2019/02/08 17:38:47:198',7,77.750465,149.220566,202.688293,226.459732,228.324066,244.883682,81.084175,149.941177,221.044403,238.832092,235.470093,258.748871,0.045857,0.03379,0.026676,0.020702,0.029155,0.009368,0.82,1000,0,8,0.1,300,0.06,0.99,1
1009,'2019/02/08 17:38:47:198',7,77.750465,149.220566,202.688293,226.459732,228.324066,244.883682,81.084175,149.941177,221.044403,238.832092,235.470093,258.748871,0.045857,0.03379,0.026676,0.020702,0.029155,0.009368,0.82,1000,0,8,0.1,300,0.06,0.99,1
1010,'2019/02/08 17:38:47:270',7,77.851501,149.034668,219.439621,231.157928,229.546448,249.757462,76.01683,149.614349,207.39299,232.668686,236.736954,253.838211,0.045675,0.044572,0.019179,0.024206,0.022951,0.017041,0.82,1000,0,8,0.1,300,0.06,0.99,1
1011,'2019/02/08 17:38:47:270',7,77.851501,149.034668,219.439621,231.157928,229.546448,249.757462,76.01683,149.614349,207.39299,232.668686,236.736954,253.838211,0.045675,0.044572,0.019179,0.024206,0.022951,0.017041,0.82,1000,0,8,0.1,300,0.06,0.99,1
1012,'2019/02/08 17:38:47:338',7,77.633659,149.014877,217.575836,230.096344,225.953186,249.065338,73.6437,151.118637,221.548599,237.525345,254.086044,254.071442,0.045459,0.043347,0.019875,0.025881,0.029882,0.012827,0.82,1000,0,8,0.1,300,0.06,0.99,1
1013,'2019/02/08 17:38:47:338',7,77.633659,149.014877,217.575836,230.096344,225.953186,249.065338,73.6437,151.118637,221.548599,237.525345,254.086044,254.071442,0.045459,0.043347,0.019875,0.025881,0.029882,0.012827,0.82,1000,0,8,0.1,300,0.06,0.99,1
1014,'2019/02/08 17:38:47:407',7,75.219444,148.121948,218.436554,233.775848,226.425323,252.157349,74.413536,151.350983,221.743713,237.239807,252.502289,253.42691,0.04638,0.044474,0.021315,0.026747,0.030087,0.013895,0.82,1000,0,8,0.1,300,0.06,0.99,1
1015,'2019/02/08 17:38:47:407',7,75.219444,148.121948,218.436554,233.775848,226.425323,252.157349,74.413536,151.350983,221.743713,237.239807,252.502289,253.42691,0.04638,0.044474,0.021315,0.026747,0.030087,0.013895,0.82,1000,0,8,0.1,300,0.06,0.99,1
1016,'2019/02/08 17:38:47:477',7,72.854408,145.012497,217.515823,231.562073,231.036896,249.187088,82.184341,152.515076,210.382858,234.811523,246.748947,250.627792,0.046031,0.045851,0.02003,0.023,0.025274,0.019017,0.82,1000,0,8,0.1,300,0.06,0.99,1
1017,'2019/02/08 17:38:47:477',7,72.854408,145.012497,217.515823,231.562073,231.036896,249.187088,82.184341,152.515076,210.382858,234.811523,246.748947,250.627792,0.046031,0.045851,0.02003,0.023,0.025274,0.019017,0.82,1000,0,8,0.1,300,0.06,0.99,1
1018,'2019/02/08 17:38:47:549',7,75.529152,147.22937,218.164444,230.855957,229.869263,250.706696,81.007492,154.123032,219.082977,235.026489,242.844604,252.097137,0.045753,0.044875,0.020651,0.023902,0.029065,0.022385,0.82,1000,0,8,0.1,300,0.06,0.99,1
1019,'2019/02/08 17:38:47:550',7,75.529152,147.22937,218.164444,230.855957,229.869263,250.706696,81.007492,154.123032,219.082977,235.026489,242.844604,252.097137,0.045753,0.044875,0.020651,0.023902,0.029065,0.022385,0.82,1000,0,8,0.1,300,0.06,0.99,1
1020,'2019/02/08 17:38:47:617',7,75.56562,149.210037,216.743546,230.799454,229.524826,249.151794,84.409584,151.47728,218.186951,233.848633,240.275116,250.692825,0.046868,0.042801,0.02056,0.024234,0.030168,0.022204,0.82,1000,0,8,0.1,300,0.06,0.99,1
1021,'2019/02/08 17:38:47:618',7,75.56562,149.210037,216.743546,230.799454,229.524826,249.151794,84.409584,151.47728,218.186951,233.848633,240.275116,250.692825,0.046868,0.042801,0.02056,0.024234,0.030168,0.022204,0.82,1000,0,8,0.1,300,0.06,0.99,1
1022,'2019/02/08 17:38:47:682',7,75.018227,148.697693,216.540237,230.513199,231.629898,249.634506,73.703796,152.048096,217.549988,236.547836,241.834229,252.746964,0.046914,0.042996,0.021017,0.028966,0.029565,0.024391,0.82,1000,0,8,0.1,300,0.06,0.99,1
1023,'2019/02/08 17:38:47:683',7,75.018227,148.697693,216.540237,230.513199,231.629898,249.634506,73.703796,152.048096,217.549988,236.547836,241.834229,252.746964,0.046914,0.042996,0.021017,0.028966,0.029565,0.024391,0.82,1000,0,8,0.1,300,0.06,0.99,1
1024,'2019/02/08 17:38:47:749',7,74.971092,148.141632,219.715866,235.743179,233.627686,249.831741,73.227638,151.804504,217.59581,238.028275,242.43927,255.790131,0.046606,0.04533,0.019123,0.02979,0.029353,0.026038,0.82,1000,0,8,0.1,300,0.06,0.99,1
1025,'2019/02/08 17:38:47:749',7,74.971092,148.141632,219.715866,235.743179,233.627686,249.831741,73.227638,151.804504,217.59581,238.028275,242.43927,255.790131,0.046606,0.04533,0.019123,0.02979,0.029353,0.026038,0.82,1000,0,8,0.1,300,0.06,0.99,1
1026,'2019/02/08 17:38:47:810',7,74.971092,148.141632,219.715866,235.743179,233.627686,249.831741,73.227638,151.804504,217.59581,238.028275,242.43927,255.790131,0.046606,0.04533,0.019123,0.02979,0.029353,0.026038,0.82,1000,0,8,0.1,300,0.06,0.99,1
1027,'2019/02/08 17:38:47:811',7,74.971092,148.141632,219.715866,235.743179,233.627686,249.831741,73.227638,151.804504,217.59581,238.028275,242.43927,255.790131,0.046606,0.04533,0.019123,0.02979,0.029353,0.026038,0.82,1000,0,8,0.1,300,0.06,0.99,1
1028,'2019/02/08 17:38:47:886',7,71.724251,144.953033,212.341461,230.010742,232.357422,248.766846,70.099586,148.381485,225.292755,243.31044,248.706924,258.732025,0.046418,0.042537,0.023033,0.031212,0.038445,0.022119,0.82,1000,0,8,0.1,300,0.06,0.99,1
1029,'2019/02/08 17:38:47:886',7,71.724251,144.953033,212.341461,230.010742,232.357422,248.766846,70.099586,148.381485,225.292755,243.31044,248.706924,258.732025,0.046418,0.042537,0.023033,0.031212,0.038445,0.022119,0.82,1000,0,8,0.1,300,0.06,0.99,1
1030,'2019/02/08 17:38:47:951',7,74.759102,148.316376,210.765228,228.385666,228.247086,247.299622,63.731411,142.161575,219.328003,237.105637,240.950851,254.874084,0.046886,0.039702,0.023246,0.031573,0.038338,0.021739,0.82,1000,0,8,0.1,300,0.06,0.99,1
1031,'2019/02/08 17:38:47:952',7,74.759102,148.316376,210.765228,228.385666,228.247086,247.299622,63.731411,142.161575,219.328003,237.105637,240.950851,254.874084,0.046886,0.039702,0.023246,0.031573,0.038338,0.021739,0.82,1000,0,8,0.1,300,0.06,0.99,1
1032,'2019/02/08 17:38:48:023',7,74.891464,148.04129,215.288483,229.168304,231.731415,247.120316,62.513378,139.663269,215.58197,232.698135,235.161499,249.908066,0.046767,0.042825,0.020209,0.033653,0.040429,0.021981,0.82,1000,0,8,0.1,300,0.06,0.99,1
1033,'2019/02/08 17:38:48:023',7,74.891464,148.04129,215.288483,229.168304,231.731415,247.120316,62.513378,139.663269,215.58197,232.698135,235.161499,249.908066,0.046767,0.042825,0.020209,0.033653,0.040429,0.021981,0.82,1000,0,8,0.1,300,0.06,0.99,1
1034,'2019/02/08 17:38:48:096',7,74.869568,147.522736,218.497635,230.36351,229.303986,248.695724,61.261414,137.661545,213.083282,231.711594,232.092636,250.235107,0.046598,0.045147,0.019089,0.034854,0.042535,0.021896,0.82,1000,0,8,0.1,300,0.06,0.99,1
1035,'2019/02/08 17:38:48:096',7,74.869568,147.522736,218.497635,230.36351,229.303986,248.695724,61.261414,137.661545,213.083282,231.711594,232.092636,250.235107,0.046598,0.045147,0.019089,0.034854,0.042535,0.021896,0.82,1000,0,8,0.1,300,0.06,0.99,1
1036,'2019/02/08 17:38:48:166',7,74.734383,146.596191,218.258911,228.187119,228.123581,245.682632,62.533817,138.725174,213.384552,230.776596,232.891205,248.46196,0.046173,0.045479,0.017485,0.034175,0.04264,0.023627,0.82,1000,0,8,0.1,300,0.06,0.99,1
1037,'2019/02/08 17:38:48:167',7,74.734383,146.596191,218.258911,228.187119,228.123581,245.682632,62.533817,138.725174,213.384552,230.776596,232.891205,248.46196,0.046173,0.045479,0.017485,0.034175,0.04264,0.023627,0.82,1000,0,8,0.1,300,0.06,0.99,1
1038,'2019/02/08 17:38:48:233',7,75.318886,147.750519,208.775284,224.960693,230.153168,241.08902,67.732689,141.924805,216.532608,233.961472,239.770996,250.672501,0.046124,0.038435,0.02031,0.035814,0.042255,0.023681,0.82,1000,0,8,0.1,300,0.06,0.99,1
1039,'2019/02/08 17:38:48:233',7,75.318886,147.750519,208.775284,224.960693,230.153168,241.08902,67.732689,141.924805,216.532608,233.961472,239.770996,250.672501,0.046124,0.038435,0.02031,0.035814,0.042255,0.023681,0.82,1000,0,8,0.1,300,0.06,0.99,1
1040,'2019/02/08 17:38:48:301',7,74.873955,146.876465,207.561523,224.79155,225.948639,241.851257,65.718468,140.490952,215.026718,230.711441,235.534271,247.937546,0.046029,0.038296,0.021499,0.035025,0.042923,0.023861,0.82,1000,0,8,0.1,300,0.06,0.99,1
1041,'2019/02/08 17:38:48:301',7,74.873955,146.876465,207.561523,224.79155,225.948639,241.851257,65.718468,140.490952,215.026718,230.711441,235.534271,247.937546,0.046029,0.038296,0.021499,0.035025,0.042923,0.023861,0.82,1000,0,8,0.1,300,0.06,0.99,1
1042,'2019/02/08 17:38:48:361',7,74.629433,146.480927,216.324539,228.33168,224.887604,247.205048,65.509979,138.680939,213.273865,228.172211,233.303391,244.768494,0.045985,0.044094,0.019353,0.036003,0.042508,0.022797,0.82,1000,0,8,0.1,300,0.06,0.99,1
1043,'2019/02/08 17:38:48:362',7,74.629433,146.480927,216.324539,228.33168,224.887604,247.205048,65.509979,138.680939,213.273865,228.172211,233.303391,244.768494,0.045985,0.044094,0.019353,0.036003,0.042508,0.022797,0.82,1000,0,8,0.1,300,0.06,0.99,1
1044,'2019/02/08 17:38:48:434',7,74.653549,146.367371,209.202835,224.489136,225.088333,240.137466,65.593033,138.447433,212.439148,226.558304,229.933304,242.80629,0.045941,0.039683,0.019425,0.036589,0.043248,0.022948,0.82,1000,0,8,0.1,300,0.06,0.99,1
1045,'2019/02/08 17:38:48:434',7,74.653549,146.367371,209.202835,224.489136,225.088333,240.137466,65.593033,138.447433,212.439148,226.558304,229.933304,242.80629,0.045941,0.039683,0.019425,0.036589,0.043248,0.022948,0.82,1000,0,8,0.1,300,0.06,0.99,1
1046,'2019/02/08 17:38:48:502',7,75.356049,147.180954,211.336914,226.057373,231.23526,245.35878,65.970535,138.95607,211.968613,229.205109,232.253876,245.812408,0.045913,0.040478,0.021348,0.036805,0.04425,0.023689,0.82,1000,0,8,0.1,300,0.06,0.99,1
1047,'2019/02/08 17:38:48:503',7,75.356049,147.180954,211.336914,226.057373,231.23526,245.35878,65.970535,138.95607,211.968613,229.205109,232.253876,245.812408,0.045913,0.040478,0.021348,0.036805,0.04425,0.023689,0.82,1000,0,8,0.1,300,0.06,0.99,1
1048,'2019/02/08 17:38:48:569',7,75.53318,147.20369,209.384491,224.7276,231.078812,243.364349,64.771889,137.954285,211.113022,228.828201,232.505722,246.027283,0.045895,0.039271,0.021309,0.036848,0.044097,0.023319,0.82,1000,0,8,0.1,300,0.06,0.99,1
1049,'2019/02/08 17:38:48:569',7,75.53318,147.20369,209.384491,224.7276,231.078812,243.364349,64.771889,137.954285,211.113022,228.828201,232.505722,246.027283,0.045895,0.039271,0.021309,0.036848,0.044097,0.023319,0.82,1000,0,8,0.1,300,0.06,0.99,1
1050,'2019/02/08 17:38:48:636',7,82.185715,153.739044,214.634842,228.536865,230.534882,248.009598,64.246071,137.266312,209.566833,226.982132,230.917099,244.714203,0.045946,0.038449,0.020734,0.036767,0.045075,0.023097,0.82,1000,0,8,0.1,300,0.06,0.99,1
1051,'2019/02/08 17:38:48:637',7,82.185715,153.739044,214.634842,228.536865,230.534882,248.009598,64.246071,137.266312,209.566833,226.982132,230.917099,244.714203,0.045946,0.038449,0.020734,0.036767,0.045075,0.023097,0.82,1000,0,8,0.1,300,0.06,0.99,1
1052,'2019/02/08 17:38:48:709',7,84.26223,154.201141,208.484924,223.575058,227.873596,242.251831,66.099617,121.142662,189.628937,208.390488,220.376663,225.118668,0.04485,0.034199,0.020743,0.025365,0.045095,0.021707,0.82,1000,0,8,0.1,300,0.06,0.99,1
1053,'2019/02/08 17:38:48:710',7,84.26223,154.201141,208.484924,223.575058,227.873596,242.251831,66.099617,121.142662,189.628937,208.390488,220.376663,225.118668,0.04485,0.034199,0.020743,0.025365,0.045095,0.021707,0.82,1000,0,8,0.1,300,0.06,0.99,1
1054,'2019/02/08 17:38:48:779',7,82.978172,152.246078,215.484512,226.619125,229.469681,245.011917,64.039917,130.061707,197.759903,217.513474,223.361801,234.905197,0.044457,0.039692,0.017929,0.031728,0.046778,0.021525,0.82,1000,0,8,0.1,300,0.06,0.99,1
1055,'2019/02/08 17:38:48:780',7,82.978172,152.246078,215.484512,226.619125,229.469681,245.011917,64.039917,130.061707,197.759903,217.513474,223.361801,234.905197,0.044457,0.039692,0.017929,0.031728,0.046778,0.021525,0.82,1000,0,8,0.1,300,0.06,0.99,1
1056,'2019/02/08 17:38:48:852',7,81.626144,149.29187,201.132111,219.633301,227.936996,236.977173,73.058815,139.553375,208.341324,225.587311,230.70253,243.296768,0.043517,0.032422,0.022247,0.04037,0.048175,0.023902,0.82,1000,0,8,0.1,300,0.06,0.99,1
1057,'2019/02/08 17:38:48:852',7,81.626144,149.29187,201.132111,219.633301,227.936996,236.977173,73.058815,139.553375,208.341324,225.587311,230.70253,243.296768,0.043517,0.032422,0.022247,0.04037,0.048175,0.023902,0.82,1000,0,8,0.1,300,0.06,0.99,1
1058,'2019/02/08 17:38:48:914',7,80.966347,147.315506,200.19783,217.772995,226.890274,235.4702,83.498146,141.999817,209.403595,224.216385,235.064316,243.375534,0.042654,0.032981,0.021022,0.044817,0.04518,0.025286,0.82,1000,0,8,0.1,300,0.06,0.99,1
1059,'2019/02/08 17:38:48:915',7,80.966347,147.315506,200.19783,217.772995,226.890274,235.4702,83.498146,141.999817,209.403595,224.216385,235.064316,243.375534,0.042654,0.032981,0.021022,0.044817,0.04518,0.025286,0.82,1000,0,8,0.1,300,0.06,0.99,1
