@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16}

@data
1695,'2019/02/24 18:24:12:784',11,128.899994,676,921.5,940,9,0,0,0,9
1696,'2019/02/24 18:24:12:835',11,131.100006,603.400024,922,941.099976,-9,0,0,0,9
1697,'2019/02/24 18:24:12:886',11,128.100006,556.700012,921,940.5,7,0,0,0,9
1698,'2019/02/24 18:24:12:937',11,128.800003,526.599976,920,940.599976,10,0,0,0,9
1699,'2019/02/24 18:24:12:988',11,130.899994,510,920,940.5,-3,0,0,0,9
1700,'2019/02/24 18:24:13:039',11,130.600006,395.399994,920.5,939.599976,2,0,0,0,9
1701,'2019/02/24 18:24:13:090',11,135.100006,422.100006,919.5,941,1,0,0,0,9
1702,'2019/02/24 18:24:13:140',11,137.399994,496.799988,920.5,940.599976,-9,0,0,0,9
1703,'2019/02/24 18:24:13:191',11,141.199997,648.400024,920.5,941.599976,-8,0,0,0,9
1704,'2019/02/24 18:24:13:242',11,141.800003,668.900024,919,940,6,0,0,0,9
1705,'2019/02/24 18:24:13:293',11,136.800003,694.400024,920.5,940,1,0,0,0,9
1706,'2019/02/24 18:24:13:345',11,137.800003,536.099976,920.799988,940.099976,0,0,0,0,9
1707,'2019/02/24 18:24:13:396',11,142.300003,583.5,920.5,940,-1,0,0,0,9
1708,'2019/02/24 18:24:13:446',11,135.699997,724.599976,920.400024,940,0,0,0,0,9
1709,'2019/02/24 18:24:13:497',11,131.800003,708.400024,921,939.799988,-11,0,0,0,9
1710,'2019/02/24 18:24:13:549',11,135,765.799988,921.5,939.799988,-10,0,0,0,9
1711,'2019/02/24 18:24:13:600',11,132.699997,678.700012,922,939.5,9,0,0,0,9
1712,'2019/02/24 18:24:13:652',11,135.699997,757.799988,921.900024,939,-3,0,0,0,9
1713,'2019/02/24 18:24:13:703',11,132.199997,618.299988,922,940,6,0,0,0,9
1714,'2019/02/24 18:24:13:754',11,136.100006,535.599976,922,939.5,1,0,0,0,9
1715,'2019/02/24 18:24:13:805',11,135,465.600006,921.599976,940.5,0,0,0,0,9
1716,'2019/02/24 18:24:13:856',11,134.399994,427.600006,921,940,-6,0,0,0,9
1717,'2019/02/24 18:24:13:907',11,134.300003,550.200012,921,940.5,5,0,0,0,9
1718,'2019/02/24 18:24:13:957',11,135,468.200012,919.5,940.400024,7,0,0,0,9
1719,'2019/02/24 18:24:14:008',11,131.699997,374.399994,921,940.5,-1,0,0,0,9
1720,'2019/02/24 18:24:29:282',12,244,135.600006,898,925.5,18,0,0,0,10
1721,'2019/02/24 18:24:29:333',12,224.399994,147.399994,896.5,923.799988,3,0,0,0,10
1722,'2019/02/24 18:24:29:384',12,284.100006,207.5,894.5,923,5,0,0,0,10
1723,'2019/02/24 18:24:29:435',12,388.299988,329,894,923.599976,-7,0,0,0,10
1724,'2019/02/24 18:24:29:486',12,468.5,388.200012,894,925,-25,0,0,0,10
1725,'2019/02/24 18:24:29:536',12,452.5,532.400024,895,926,21,0,0,0,10
1726,'2019/02/24 18:24:29:587',12,501.600006,796,897.5,925.799988,26,0,0,0,10
1727,'2019/02/24 18:24:29:637',12,478.700012,890.400024,897.900024,926,-29,0,0,0,10
1728,'2019/02/24 18:24:29:689',12,402.600006,894.799988,900,927,16,0,0,0,10
1729,'2019/02/24 18:24:29:739',12,427.5,853.200012,900.5,929.200012,-41,0,0,0,10
1730,'2019/02/24 18:24:29:790',12,363.299988,782.700012,901,931,-7,0,0,0,10
1731,'2019/02/24 18:24:29:841',12,370.5,823.799988,901.5,932.200012,2,0,0,0,10
1732,'2019/02/24 18:24:29:892',12,395.100006,799.599976,905.5,933.400024,53,0,0,0,10
1733,'2019/02/24 18:24:29:943',12,436.799988,769.400024,907,934,-9,0,0,0,10
1734,'2019/02/24 18:24:29:994',12,423.299988,689.900024,908,934.5,-21,0,0,0,10
1735,'2019/02/24 18:24:30:045',12,427.200012,610,907.5,934.400024,1,0,0,0,10
1736,'2019/02/24 18:24:30:096',12,399.700012,452,905.5,934,-7,0,0,0,10
1737,'2019/02/24 18:24:30:148',12,378.299988,378.600006,904.5,933.599976,4,0,0,0,10
1738,'2019/02/24 18:24:30:199',12,390.200012,359,904,933,-7,0,0,0,10
1739,'2019/02/24 18:24:30:250',12,400.100006,353.200012,904,934.5,-23,0,0,0,10
1740,'2019/02/24 18:24:30:301',12,391.899994,417.200012,903.5,935,-25,0,0,0,10
1741,'2019/02/24 18:24:30:351',12,422.899994,537.599976,903.5,935,111,0,0,0,10
1742,'2019/02/24 18:24:30:402',12,511.799988,527.400024,900,935.400024,81,0,0,0,10
1743,'2019/02/24 18:24:30:454',12,658.200012,587.799988,899.5,936.599976,120,0,0,0,10
1744,'2019/02/24 18:24:30:505',12,844.5,629.5,901.5,937,61,0,0,0,10
1745,'2019/02/24 18:24:30:556',12,964.299988,835.599976,902.5,937.599976,-112,0,0,0,10
1746,'2019/02/24 18:24:30:606',12,950,658.599976,903.5,939,0,0,0,0,10
1747,'2019/02/24 18:24:30:658',12,980,658.599976,905.400024,939.599976,0,0,0,0,10
1748,'2019/02/24 18:24:30:709',12,960.400024,779.400024,907.5,941.700012,28,0,0,0,10
1749,'2019/02/24 18:24:30:759',12,961.400024,702,911.599976,942.799988,0,0,0,0,10
1750,'2019/02/24 18:24:30:810',12,979.700012,745.400024,916,943.700012,-1,0,0,0,10
1751,'2019/02/24 18:24:30:862',12,979.400024,870.599976,921.400024,946,0,0,0,0,10
1752,'2019/02/24 18:24:30:912',12,979.099976,770.799988,922.5,946.400024,1,0,0,0,10
1753,'2019/02/24 18:24:30:963',12,979.299988,795.799988,923.5,947.400024,1,0,0,0,10
1754,'2019/02/24 18:24:31:013',12,957.099976,749.200012,923,947.299988,-13,0,0,0,10
1755,'2019/02/24 18:24:31:063',12,886.5,826.200012,922,946.5,-81,0,0,0,10
1756,'2019/02/24 18:24:31:115',12,826.400024,770.400024,922.5,946.400024,7,0,0,0,10
1757,'2019/02/24 18:24:31:166',12,943.400024,719.599976,922.900024,946,-71,0,0,0,10
1758,'2019/02/24 18:24:31:217',12,786.099976,619.400024,922.5,947,90,0,0,0,10
1759,'2019/02/24 18:24:31:269',12,837.799988,684,923.5,947.400024,93,0,0,0,10
1760,'2019/02/24 18:24:31:320',12,859.400024,783.799988,924.5,947,-6,0,0,0,10
1761,'2019/02/24 18:24:31:371',12,832.700012,684.400024,927,947.400024,-32,0,0,0,10
1762,'2019/02/24 18:24:31:423',12,767.200012,661,929,948.599976,-23,0,0,0,10
1763,'2019/02/24 18:24:31:474',12,757.599976,668.799988,930.5,947,-70,0,0,0,10
1764,'2019/02/24 18:24:31:525',12,702.900024,615,933.5,947,-63,0,0,0,10
1765,'2019/02/24 18:24:31:575',12,661.700012,591.200012,935,947.400024,-18,0,0,0,10
1766,'2019/02/24 18:24:31:626',12,630.299988,551.200012,936.400024,947,-27,0,0,0,10
1767,'2019/02/24 18:24:31:677',12,736.5,548.200012,937,945.400024,-31,0,0,0,10
1768,'2019/02/24 18:24:31:727',12,682.400024,476.600006,936,944.5,30,0,0,0,10
1769,'2019/02/24 18:24:31:778',12,683,422.899994,937,945.5,14,0,0,0,10
1770,'2019/02/24 18:24:31:830',12,678.900024,457,933,944.799988,9,0,0,0,10
1771,'2019/02/24 18:24:31:880',12,716.099976,417.600006,935.5,946.799988,33,0,0,0,10
1772,'2019/02/24 18:24:31:931',12,707.099976,530.599976,935.400024,947.099976,96,0,0,0,10
1773,'2019/02/24 18:24:31:983',12,744.299988,494.5,934.700012,945.599976,-42,0,0,0,10
1774,'2019/02/24 18:24:32:034',12,715.200012,442,931.099976,944,-43,0,0,0,10
1775,'2019/02/24 18:24:32:085',12,710.900024,391.799988,930.5,943.599976,-55,0,0,0,10
1776,'2019/02/24 18:24:32:136',12,670.900024,390,927.5,942.400024,-34,0,0,0,10
1777,'2019/02/24 18:24:32:186',12,703.400024,435.600006,927,943,42,0,0,0,10
1778,'2019/02/24 18:24:32:237',12,760.200012,370.200012,926,942,-79,0,0,0,10
1779,'2019/02/24 18:24:32:288',12,680.900024,406.200012,924.5,942.599976,-3,0,0,0,10
1780,'2019/02/24 18:24:32:338',12,622.099976,388.799988,926.5,942.400024,-61,0,0,0,10
1781,'2019/02/24 18:24:32:389',12,609.5,415.399994,926,942.400024,9,0,0,0,10
1782,'2019/02/24 18:24:32:439',12,609.099976,455.200012,924.799988,943,63,0,0,0,10
1783,'2019/02/24 18:24:32:491',12,647.099976,485.399994,923,942.400024,-69,0,0,0,10
1784,'2019/02/24 18:24:32:541',12,605.700012,463.600006,913.5,943,13,0,0,0,10
1785,'2019/02/24 18:24:32:592',12,594.900024,428,922.5,943,43,0,0,0,10
1786,'2019/02/24 18:24:32:644',12,594.200012,412.200012,920.5,941.200012,37,0,0,0,10
1787,'2019/02/24 18:24:32:695',12,630.299988,416.799988,920,939.400024,8,0,0,0,10
1788,'2019/02/24 18:24:32:745',12,621.599976,422.799988,912.400024,939,-14,0,0,0,10
1789,'2019/02/24 18:24:32:797',12,610.299988,405.200012,914,936.400024,53,0,0,0,10
1790,'2019/02/24 18:24:32:849',12,679.5,358.799988,916,935.5,-27,0,0,0,10
1791,'2019/02/24 18:24:32:900',12,575.099976,341.100006,916,934,1,0,0,0,10
1792,'2019/02/24 18:24:32:952',12,584.700012,341.600006,914.5,933.400024,-1,0,0,0,10
1793,'2019/02/24 18:24:33:002',12,547.099976,440.600006,910.5,931.299988,15,0,0,0,10
1794,'2019/02/24 18:24:33:053',12,500.299988,380.100006,908,931,-31,0,0,0,10
1795,'2019/02/24 18:24:33:105',12,509.100006,296.799988,909,928.400024,9,0,0,0,10
1796,'2019/02/24 18:24:33:156',12,450.200012,288.399994,904.400024,930,-28,0,0,0,10
1797,'2019/02/24 18:24:33:207',12,473.799988,360,907,930,-14,0,0,0,10
1798,'2019/02/24 18:24:33:259',12,548,324.600006,903,925.400024,-38,0,0,0,10
1799,'2019/02/24 18:24:33:311',12,499.799988,398,900.5,924.299988,118,0,0,0,10
1800,'2019/02/24 18:24:33:361',12,609.900024,409.200012,900.099976,920,29,0,0,0,10
1801,'2019/02/24 18:24:33:412',12,622.099976,562.700012,899,920.5,39,0,0,0,10
1802,'2019/02/24 18:24:33:463',12,580.900024,621.400024,901,921,-6,0,0,0,10
1803,'2019/02/24 18:24:33:513',12,615.700012,594,904.5,922.200012,-74,0,0,0,10
1804,'2019/02/24 18:24:33:565',12,597.200012,563.700012,906.5,925,-28,0,0,0,10
1805,'2019/02/24 18:24:33:616',12,539.299988,612.599976,908,925.599976,31,0,0,0,10
1806,'2019/02/24 18:24:33:667',12,619.5,510.200012,912,926.799988,-7,0,0,0,10
1807,'2019/02/24 18:24:33:719',12,613.799988,616.200012,917.5,927.599976,-54,0,0,0,10
1808,'2019/02/24 18:24:33:769',12,656.200012,722.400024,919,930.599976,-71,0,0,0,10
1809,'2019/02/24 18:24:33:820',12,511.299988,587.799988,920,932.299988,73,0,0,0,10
1810,'2019/02/24 18:24:33:870',12,678.900024,523.099976,921,933.5,-25,0,0,0,10
1811,'2019/02/24 18:24:33:921',12,574.700012,463.799988,921.5,933.299988,41,0,0,0,10
1812,'2019/02/24 18:24:33:973',12,600.700012,563.400024,922,934,72,0,0,0,10
1813,'2019/02/24 18:24:34:023',12,599.599976,651.799988,922.5,935,-10,0,0,0,10
1814,'2019/02/24 18:24:34:074',12,744.299988,661,921.5,934.700012,45,0,0,0,10
1815,'2019/02/24 18:24:34:125',12,715.5,595.700012,922.599976,934.5,37,0,0,0,10
1816,'2019/02/24 18:24:34:177',12,869.5,679.599976,922,934.5,-21,0,0,0,10
1817,'2019/02/24 18:24:34:228',12,795.700012,627.200012,921.5,933.799988,67,0,0,0,10
1818,'2019/02/24 18:24:34:279',12,706.099976,703.400024,921,935,-54,0,0,0,10
1819,'2019/02/24 18:24:34:329',12,592.700012,746.599976,920,934.700012,-67,0,0,0,10
1820,'2019/02/24 18:24:34:380',12,555.299988,706.799988,920,934,63,0,0,0,10
1821,'2019/02/24 18:24:34:430',12,653.5,680.5,921,934,5,0,0,0,10
1822,'2019/02/24 18:24:34:482',12,614.099976,698.200012,921.900024,934,106,0,0,0,10
1823,'2019/02/24 18:24:34:533',12,848.900024,825.900024,921,935.5,-21,0,0,0,10
1824,'2019/02/24 18:24:34:584',12,820,792.400024,922.5,935,137,0,0,0,10
1825,'2019/02/24 18:24:34:635',12,866.799988,838.799988,923.5,937,-30,0,0,0,10
1826,'2019/02/24 18:24:34:686',12,914.099976,830.700012,923,937,29,0,0,0,10
1827,'2019/02/24 18:24:34:737',12,889,952.599976,926,938.200012,119,0,0,0,10
1828,'2019/02/24 18:24:34:789',12,980,892.599976,926.900024,937.5,0,0,0,0,10
1829,'2019/02/24 18:24:34:840',12,977,857.299988,927.5,937.400024,-30,0,0,0,10
1830,'2019/02/24 18:24:34:891',12,932.200012,850.200012,928.5,937,-76,0,0,0,10
1831,'2019/02/24 18:24:34:943',12,827.700012,809.799988,929.299988,938,-53,0,0,0,10
1832,'2019/02/24 18:24:34:994',12,751.700012,778,929,938,15,0,0,0,10
1833,'2019/02/24 18:24:35:046',12,803.900024,708,930,938.099976,24,0,0,0,10
1834,'2019/02/24 18:24:35:096',12,688.200012,602.599976,929.5,938.400024,4,0,0,0,10
1835,'2019/02/24 18:24:35:147',12,782.700012,565.200012,929.5,938.799988,8,0,0,0,10
1836,'2019/02/24 18:24:35:198',12,671.299988,546.200012,929,940.5,75,0,0,0,10
1837,'2019/02/24 18:24:35:249',12,752,593.200012,929.5,939.400024,44,0,0,0,10
1838,'2019/02/24 18:24:35:300',12,791.400024,479,929,941.799988,29,0,0,0,10
1839,'2019/02/24 18:24:35:351',12,799.599976,465.899994,930,942,-76,0,0,0,10
1840,'2019/02/24 18:24:35:401',12,649.299988,443,929.5,941.599976,-28,0,0,0,10
1841,'2019/02/24 18:24:35:453',12,639.5,499.200012,929.5,941.400024,3,0,0,0,10
1842,'2019/02/24 18:24:35:504',12,628.200012,428.200012,929,942.5,-6,0,0,0,10
1843,'2019/02/24 18:24:35:555',12,519.299988,413.399994,930,942.5,-33,0,0,0,10
1844,'2019/02/24 18:24:35:606',12,526.299988,352.700012,932,942.5,-33,0,0,0,10
1845,'2019/02/24 18:24:35:656',12,429.100006,387,931.099976,943,36,0,0,0,10
1846,'2019/02/24 18:24:35:707',12,552.700012,309.600006,931,943,-61,0,0,0,10
1847,'2019/02/24 18:24:35:759',12,472.600006,413.799988,930.099976,943,31,0,0,0,10
1848,'2019/02/24 18:24:35:810',12,564.700012,314.600006,932,943.099976,-58,0,0,0,10
1849,'2019/02/24 18:24:35:860',12,462.899994,315.600006,931.099976,944,74,0,0,0,10
1850,'2019/02/24 18:24:35:912',12,635.200012,305.5,932,943.5,-36,0,0,0,10
1851,'2019/02/24 18:24:35:963',12,553.599976,329.600006,932,943.200012,-34,0,0,0,10
1852,'2019/02/24 18:24:36:013',12,533.700012,369.600006,932,943,-28,0,0,0,10
1853,'2019/02/24 18:24:36:064',12,508.100006,291.799988,930.5,943,49,0,0,0,10
1854,'2019/02/24 18:24:36:116',12,587.299988,314.200012,930.5,941.400024,-62,0,0,0,10
1855,'2019/02/24 18:24:36:166',12,513.299988,287,929.099976,940.5,95,0,0,0,10
1856,'2019/02/24 18:24:36:216',12,579,330.299988,927,939.5,-64,0,0,0,10
1857,'2019/02/24 18:24:36:266',12,455.399994,262.899994,927,938.5,24,0,0,0,10
1858,'2019/02/24 18:24:36:317',12,554,287.5,925,936.5,-80,0,0,0,10
1859,'2019/02/24 18:24:36:368',12,465.799988,307,921,932.799988,123,0,0,0,10
1860,'2019/02/24 18:24:36:420',12,584.5,359.399994,915.5,929.799988,-63,0,0,0,10
1861,'2019/02/24 18:24:36:471',12,488.5,321.399994,909.5,924.799988,-8,0,0,0,10
1862,'2019/02/24 18:24:36:522',12,495.799988,284.399994,903,919.5,-74,0,0,0,10
1863,'2019/02/24 18:24:36:573',12,428,240.800003,899.5,911.599976,-41,0,0,0,10
1864,'2019/02/24 18:24:36:624',12,410.100006,293.799988,895.5,903,-37,0,0,0,10
1865,'2019/02/24 18:24:36:674',12,481.399994,259,888.5,895.799988,-51,0,0,0,10
1866,'2019/02/24 18:24:36:725',12,598.799988,254.800003,876.5,883.400024,-68,0,0,0,10
1867,'2019/02/24 18:24:36:776',12,559.400024,321.399994,875,882.599976,-37,0,0,0,10
1868,'2019/02/24 18:24:36:827',12,598.900024,406.899994,866,873.5,71,0,0,0,10
1869,'2019/02/24 18:24:36:879',12,740.299988,472.600006,871,874.599976,-70,0,0,0,10
1870,'2019/02/24 18:24:36:932',12,728.5,445.600006,875.5,876.599976,-46,0,0,0,10
1871,'2019/02/24 18:24:36:983',12,686.5,476.399994,883.5,884.799988,153,0,0,0,10
1872,'2019/02/24 18:24:37:034',12,755.200012,561.599976,886.5,889.200012,-15,0,0,0,10
1873,'2019/02/24 18:24:37:086',12,711.299988,677,894,896,179,0,0,0,10
1874,'2019/02/24 18:24:37:137',12,713.400024,606.799988,895.5,901,136,0,0,0,10
1875,'2019/02/24 18:24:37:188',12,704.099976,537.599976,899.5,905.700012,111,0,0,0,10
1876,'2019/02/24 18:24:37:239',12,967.700012,511,900,908.200012,1,0,0,0,10
1877,'2019/02/24 18:24:37:290',12,946.700012,625.400024,904.5,911.400024,-88,0,0,0,10
1878,'2019/02/24 18:24:37:340',12,690.200012,696.799988,911,918.5,-58,0,0,0,10
1879,'2019/02/24 18:24:37:392',12,514.700012,633.099976,912,925,-67,0,0,0,10
1880,'2019/02/24 18:24:37:443',12,404.600006,467.399994,914.5,929.700012,-62,0,0,0,10
1881,'2019/02/24 18:24:37:493',12,350.899994,390.5,917.5,931,41,0,0,0,10
1882,'2019/02/24 18:24:37:545',12,327.799988,338.600006,920.5,931.200012,-24,0,0,0,10
1883,'2019/02/24 18:24:37:596',12,310,399.700012,920,930.5,34,0,0,0,10
1884,'2019/02/24 18:24:37:648',12,323.799988,540.400024,919.200012,929,8,0,0,0,10
1885,'2019/02/24 18:24:37:699',12,340.299988,555.599976,919.099976,930,58,0,0,0,10
1886,'2019/02/24 18:24:37:750',12,463.899994,513.599976,919,928,-51,0,0,0,10
1887,'2019/02/24 18:24:37:801',12,399.200012,464,917.099976,926.599976,-38,0,0,0,10
1888,'2019/02/24 18:24:37:854',12,309,495.600006,916.5,925.400024,36,0,0,0,10
1889,'2019/02/24 18:24:37:906',12,289.399994,558.799988,917,925,12,0,0,0,10
1890,'2019/02/24 18:24:37:956',12,242.100006,563.900024,918.799988,926.400024,-2,0,0,0,10
1891,'2019/02/24 18:24:38:008',12,237.800003,538.200012,917.5,925.599976,10,0,0,0,10
1892,'2019/02/24 18:24:38:058',12,239.100006,490.200012,918,926.5,3,0,0,0,10
1893,'2019/02/24 18:24:38:110',12,211,467.399994,919,926.599976,-12,0,0,0,10
1894,'2019/02/24 18:24:38:160',12,187.699997,430,921,927.5,27,0,0,0,10
1895,'2019/02/24 18:24:38:211',12,176.100006,398.899994,923,929,-1,0,0,0,10
1896,'2019/02/24 18:24:38:263',12,173,344.399994,925.5,930.299988,-2,0,0,0,10
1897,'2019/02/24 18:24:38:314',12,332.799988,280,927,931.200012,77,0,0,0,10
1898,'2019/02/24 18:24:38:365',12,458.899994,237.199997,928.799988,933.5,-13,0,0,0,10
1899,'2019/02/24 18:24:38:417',12,381.700012,214.300003,930.5,935,-51,0,0,0,10
1900,'2019/02/24 18:24:38:467',12,265.600006,183.399994,931.900024,934,6,0,0,0,10
1901,'2019/02/24 18:24:38:519',12,242,180.600006,931.5,934.599976,-3,0,0,0,10
1902,'2019/02/24 18:24:38:570',12,212.100006,163.399994,931.5,933,1,0,0,0,10
1903,'2019/02/24 18:24:38:621',12,204.300003,156,930.5,932.299988,-13,0,0,0,10
1904,'2019/02/24 18:24:38:672',12,181.600006,151.800003,929.099976,932,-4,0,0,0,10
1905,'2019/02/24 18:24:38:723',12,155.600006,147.199997,928,930.599976,0,0,0,0,10
1906,'2019/02/24 18:24:38:774',12,156.899994,153.100006,928,930,-13,0,0,0,10
1907,'2019/02/24 18:24:38:826',12,136,146.199997,928.5,930.400024,-9,0,0,0,10
1908,'2019/02/24 18:24:38:878',12,136.899994,138.600006,928,931.900024,-1,0,0,0,10
1909,'2019/02/24 18:24:38:929',12,136.600006,135.600006,930.5,933,4,0,0,0,10
1910,'2019/02/24 18:24:38:981',12,141.300003,131.300003,931,933.5,-3,0,0,0,10
1911,'2019/02/24 18:24:39:032',12,142.800003,127.5,931.5,934,6,0,0,0,10
1912,'2019/02/24 18:24:39:083',12,153.399994,130.199997,932.5,933.599976,12,0,0,0,10
1913,'2019/02/24 18:24:57:300',13,237.199997,125.599998,1.5,955,2,0,0,0,11
1914,'2019/02/24 18:24:57:350',13,276.200012,123.400002,0,954.400024,4,0,0,0,11
1915,'2019/02/24 18:24:57:401',13,314.399994,124,0,954.099976,39,0,0,0,11
1916,'2019/02/24 18:24:57:453',13,358,124.599998,0.4,954.400024,0,0,0,0,11
1917,'2019/02/24 18:24:57:503',13,365.600006,121.199997,0,954.400024,-3,0,0,0,11
1918,'2019/02/24 18:24:57:554',13,401.100006,122.800003,0,954,10,0,0,0,11
1919,'2019/02/24 18:24:57:604',13,492.100006,122,0,954.099976,26,0,0,0,11
1920,'2019/02/24 18:24:57:655',13,509.200012,121.599998,0.5,953.599976,71,0,0,0,11
1921,'2019/02/24 18:24:57:706',13,688.099976,124.400002,0,953.599976,-2,0,0,0,11
1922,'2019/02/24 18:24:57:757',13,630.599976,123.300003,1,954,50,0,0,0,11
1923,'2019/02/24 18:24:57:807',13,644.700012,123.800003,1,954,-59,0,0,0,11
1924,'2019/02/24 18:24:57:858',13,518.200012,123,0,955,68,0,0,0,11
1925,'2019/02/24 18:24:57:909',13,544.700012,120.199997,0.5,954,-38,0,0,0,11
1926,'2019/02/24 18:24:57:961',13,465.700012,122.599998,0.5,954.900024,-41,0,0,0,11
1927,'2019/02/24 18:24:58:012',13,505,119,0.6,954.5,-54,0,0,0,11
1928,'2019/02/24 18:24:58:064',13,460.200012,118.400002,0.5,954.400024,61,0,0,0,11
1929,'2019/02/24 18:24:58:116',13,471.799988,116.400002,0,955,-37,0,0,0,11
1930,'2019/02/24 18:24:58:167',13,412.100006,116.599998,0,955.5,-5,0,0,0,11
1931,'2019/02/24 18:24:58:219',13,383.5,119,0.6,954.900024,15,0,0,0,11
1932,'2019/02/24 18:24:58:270',13,376.799988,120.400002,0,955,48,0,0,0,11
1933,'2019/02/24 18:24:58:322',13,389.5,122.099998,0,955.5,-19,0,0,0,11
1934,'2019/02/24 18:24:58:374',13,314.700012,121.400002,2.5,954.400024,42,0,0,0,11
1935,'2019/02/24 18:24:58:425',13,391.200012,121.400002,0,955.5,-3,0,0,0,11
1936,'2019/02/24 18:24:58:475',13,367.799988,118.400002,0,955,76,0,0,0,11
1937,'2019/02/24 18:24:58:527',13,424.399994,120,0.4,954.200012,61,0,0,0,11
1938,'2019/02/24 18:24:58:579',13,501,118.599998,0.5,954.900024,-42,0,0,0,11
1939,'2019/02/24 18:24:58:630',13,545,118.599998,0.1,955,-5,0,0,0,11
1940,'2019/02/24 18:24:58:681',13,568.599976,120.400002,0,955.400024,28,0,0,0,11
1941,'2019/02/24 18:24:58:733',13,641.599976,116.599998,0,954.700012,-6,0,0,0,11
1942,'2019/02/24 18:24:58:783',13,633.299988,121.199997,1,954.400024,16,0,0,0,11
1943,'2019/02/24 18:24:58:836',13,856.200012,122.800003,0.5,954.400024,-47,0,0,0,11
1944,'2019/02/24 18:24:58:887',13,806.099976,121.599998,0,955.900024,-24,0,0,0,11
1945,'2019/02/24 18:24:58:939',13,836.799988,125.800003,0.5,956.400024,88,0,0,0,11
1946,'2019/02/24 18:24:58:989',13,949.599976,124.800003,0,956,-80,0,0,0,11
1947,'2019/02/24 18:24:59:040',13,859.099976,120.199997,0,956.799988,-29,0,0,0,11
1948,'2019/02/24 18:24:59:091',13,861.400024,120.900002,0,958,10,0,0,0,11
1949,'2019/02/24 18:24:59:141',13,834.700012,127.199997,0,958,-39,0,0,0,11
1950,'2019/02/24 18:24:59:191',13,878,138.5,0,958.5,26,0,0,0,11
1951,'2019/02/24 18:24:59:243',13,903.900024,143.399994,0,958.099976,79,0,0,0,11
1952,'2019/02/24 18:24:59:294',13,975.5,138.199997,0.4,959.400024,-45,0,0,0,11
1953,'2019/02/24 18:24:59:345',13,901.700012,140.199997,1.5,958.599976,60,0,0,0,11
1954,'2019/02/24 18:24:59:396',13,897.599976,140,1,958.5,-12,0,0,0,11
1955,'2019/02/24 18:24:59:446',13,917.099976,148.800003,0,959.200012,-46,0,0,0,11
1956,'2019/02/24 18:24:59:497',13,795.799988,148,1.5,959.299988,-8,0,0,0,11
1957,'2019/02/24 18:24:59:548',13,796.599976,134.399994,0.1,959,6,0,0,0,11
1958,'2019/02/24 18:24:59:599',13,794.5,124.400002,0,959.200012,35,0,0,0,11
1959,'2019/02/24 18:24:59:650',13,881.799988,117.699997,0,959.5,-112,0,0,0,11
1960,'2019/02/24 18:24:59:701',13,760.299988,114.199997,0.4,959.900024,-32,0,0,0,11
1961,'2019/02/24 18:24:59:751',13,755.799988,123,0.9,960,-7,0,0,0,11
1962,'2019/02/24 18:24:59:802',13,962.5,132.399994,0,959.400024,0,0,0,0,11
1963,'2019/02/24 18:24:59:853',13,976.5,137,0,960,-35,0,0,0,11
1964,'2019/02/24 18:24:59:904',13,821.200012,164.600006,0.5,959.400024,28,0,0,0,11
1965,'2019/02/24 18:24:59:956',13,822.700012,181,0.5,959,-27,0,0,0,11
1966,'2019/02/24 18:25:00:007',13,788.799988,192.199997,1,958,12,0,0,0,11
1967,'2019/02/24 18:25:00:058',13,871.099976,186.199997,0.5,958,-49,0,0,0,11
1968,'2019/02/24 18:25:00:110',13,732.599976,199.899994,0,958.5,-78,0,0,0,11
1969,'2019/02/24 18:25:00:161',13,589.900024,207,0.1,958,49,0,0,0,11
1970,'2019/02/24 18:25:00:213',13,677.700012,199.600006,0,957.5,-13,0,0,0,11
1971,'2019/02/24 18:25:00:265',13,832.900024,176.399994,0.5,958.400024,-93,0,0,0,11
1972,'2019/02/24 18:25:00:315',13,824.299988,153,0,959.5,-75,0,0,0,11
1973,'2019/02/24 18:25:00:367',13,790.200012,137.5,0,958.400024,68,0,0,0,11
1974,'2019/02/24 18:25:00:419',13,813.200012,131.800003,0.5,958.599976,-67,0,0,0,11
1975,'2019/02/24 18:25:00:471',13,834.799988,126.199997,0.5,958.599976,-61,0,0,0,11
1976,'2019/02/24 18:25:00:522',13,759.299988,138.699997,0,957.5,-49,0,0,0,11
1977,'2019/02/24 18:25:00:573',13,744.599976,155,0,957.900024,-4,0,0,0,11
1978,'2019/02/24 18:25:00:624',13,713.599976,153.300003,0,957.5,-18,0,0,0,11
1979,'2019/02/24 18:25:00:675',13,702.099976,147.600006,0.5,958,15,0,0,0,11
1980,'2019/02/24 18:25:00:728',13,814.799988,153.699997,0,958.5,-44,0,0,0,11
1981,'2019/02/24 18:25:00:779',13,721,166.899994,1,958.599976,-4,0,0,0,11
1982,'2019/02/24 18:25:00:829',13,785.700012,170.800003,0.9,958,152,0,0,0,11
1983,'2019/02/24 18:25:00:881',13,830.700012,163.199997,0.5,958,85,0,0,0,11
