@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute giveme-1 numeric
@attribute giveme-2 numeric
@attribute giveme-3 numeric
@attribute giveme-4 numeric
@attribute giveme-5 numeric
@attribute giveme-6 numeric
@attribute giveme-7 numeric

@data
13229,'2019/04/09 19:09:53:931',14,24.6,18.4,951.900024,942.5,954.799988,?,?,?,100,?,?,?
13230,'2019/04/09 19:09:53:931',14,25,18.299999,951.799988,942.5,954.900024,?,?,?,100,?,?,?
13231,'2019/04/09 19:09:53:931',14,25.5,18.200001,951.700012,942.5,955,?,?,?,100,?,?,?
13232,'2019/04/09 19:09:53:931',14,26.1,18.1,951.599976,942.5,955,?,?,?,100,?,?,?
13233,'2019/04/09 19:09:53:946',14,26.700001,18,951.599976,942.400024,955,?,?,?,100,?,?,?
13234,'2019/04/09 19:09:53:946',14,27.299999,18.1,951.599976,942.299988,955,?,?,?,100,?,?,?
13235,'2019/04/09 19:09:53:946',14,27.9,18.200001,951.599976,942.200012,955,?,?,?,100,?,?,?
13236,'2019/04/09 19:09:53:947',14,28.4,18.299999,951.599976,942.099976,955,?,?,?,100,?,?,?
13237,'2019/04/09 19:09:53:960',14,28.4,18.299999,951.599976,942,955,?,?,?,100,?,?,?
13238,'2019/04/09 19:09:53:960',14,28.4,18.299999,951.599976,942,955,?,?,?,100,?,?,?
13239,'2019/04/09 19:09:53:975',14,28.4,18.299999,951.700012,942,955,?,?,?,100,?,?,?
13240,'2019/04/09 19:09:53:975',14,28.5,18.299999,951.799988,942,955,?,?,?,100,?,?,?
13241,'2019/04/09 19:09:53:991',14,28.6,18.299999,951.900024,942,955,?,?,?,100,?,?,?
13242,'2019/04/09 19:09:53:992',14,28.6,18.299999,952,942,955,?,?,?,100,?,?,?
13243,'2019/04/09 19:09:53:992',14,28.9,18.299999,952,942,955,?,?,?,100,?,?,?
13244,'2019/04/09 19:09:54:008',14,29.200001,18.200001,951.900024,942,955,?,?,?,100,?,?,?
13245,'2019/04/09 19:09:54:008',14,29.4,18.1,951.799988,942,955,?,?,?,100,?,?,?
13246,'2019/04/09 19:09:54:008',14,29.700001,18,951.799988,942,955,?,?,?,100,?,?,?
13247,'2019/04/09 19:09:54:008',14,30,17.9,951.799988,942,955,?,?,?,100,?,?,?
13248,'2019/04/09 19:09:54:038',14,30.299999,17.9,951.799988,942,955,?,?,?,100,?,?,?
13249,'2019/04/09 19:09:54:038',14,30.6,17.9,951.799988,942,955,?,?,?,100,?,?,?
13250,'2019/04/09 19:09:54:038',14,30.799999,17.9,951.799988,942,955,?,?,?,100,?,?,?
13251,'2019/04/09 19:09:54:038',14,31.1,17.9,951.799988,942,955,?,?,?,100,?,?,?
13252,'2019/04/09 19:09:54:050',14,31.4,17.9,951.799988,942,955,?,?,?,100,?,?,?
13253,'2019/04/09 19:09:54:050',14,31.4,17.9,951.799988,942,955,?,?,?,100,?,?,?
13254,'2019/04/09 19:09:54:050',14,31.5,17.9,951.900024,942,955,?,?,?,100,?,?,?
13255,'2019/04/09 19:09:54:065',14,31.700001,17.9,951.900024,942,955,?,?,?,100,?,?,?
13256,'2019/04/09 19:09:54:065',14,31.9,18,951.799988,942,955,?,?,?,100,?,?,?
13257,'2019/04/09 19:09:54:065',14,32.099998,18.200001,951.700012,942,955,?,?,?,100,?,?,?
13258,'2019/04/09 19:09:54:065',14,32.299999,18.299999,951.599976,942,955,?,?,?,100,?,?,?
13259,'2019/04/09 19:09:54:065',14,32.200001,18.4,951.5,942,955,?,?,?,100,?,?,?
13260,'2019/04/09 19:09:54:082',14,32.099998,18.5,951.400024,941.900024,955,?,?,?,100,?,?,?
13261,'2019/04/09 19:09:54:082',14,31.9,18.6,951.400024,941.799988,955,?,?,?,100,?,?,?
13262,'2019/04/09 19:09:54:082',14,31.700001,18.700001,951.400024,941.700012,955,?,?,?,100,?,?,?
13263,'2019/04/09 19:09:54:082',14,31.5,18.799999,951.400024,941.599976,955,?,?,?,100,?,?,?
13264,'2019/04/09 19:09:54:082',14,31.1,18.9,951.400024,941.5,955,?,?,?,100,?,?,?
13265,'2019/04/09 19:09:54:095',14,30.700001,19,951.5,941.5,955,?,?,?,100,?,?,?
13266,'2019/04/09 19:09:54:095',14,30.299999,19,951.5,941.5,955,?,?,?,100,?,?,?
13267,'2019/04/09 19:09:54:095',14,30,19,951.5,941.5,955,?,?,?,100,?,?,?
13268,'2019/04/09 19:09:54:125',14,29.700001,19,951.5,941.5,955,?,?,?,100,?,?,?
13269,'2019/04/09 19:09:54:125',14,29.700001,19,951.5,941.5,955,?,?,?,100,?,?,?
13270,'2019/04/09 19:09:54:125',14,29.6,19,951.5,941.599976,955,?,?,?,100,?,?,?
13271,'2019/04/09 19:09:54:141',14,29.5,19,951.5,941.700012,955,?,?,?,100,?,?,?
13272,'2019/04/09 19:09:54:141',14,29.4,19,951.5,941.799988,955,?,?,?,100,?,?,?
13273,'2019/04/09 19:09:54:141',14,29.299999,19,951.5,941.900024,955,?,?,?,100,?,?,?
13274,'2019/04/09 19:09:54:141',14,29.1,19,951.5,942,955,?,?,?,100,?,?,?
13275,'2019/04/09 19:09:54:156',14,28.9,19,951.5,942,954.900024,?,?,?,100,?,?,?
13276,'2019/04/09 19:09:54:156',14,28.700001,18.9,951.599976,942,954.799988,?,?,?,100,?,?,?
13277,'2019/04/09 19:09:54:156',14,28.4,18.799999,951.700012,942,954.700012,?,?,?,100,?,?,?
13278,'2019/04/09 19:09:54:156',14,28.1,18.700001,951.799988,942,954.599976,?,?,?,100,?,?,?
13279,'2019/04/09 19:09:54:170',14,27.799999,18.6,951.900024,942,954.599976,?,?,?,100,?,?,?
13280,'2019/04/09 19:09:54:170',14,27.6,18.5,951.799988,942,954.599976,?,?,?,100,?,?,?
13281,'2019/04/09 19:09:54:170',14,27.299999,18.4,951.599976,942,954.599976,?,?,?,100,?,?,?
13282,'2019/04/09 19:09:54:186',14,27,18.299999,951.400024,942,954.5,?,?,?,100,?,?,?
13283,'2019/04/09 19:09:54:186',14,26.700001,18.200001,951.400024,942,954.400024,?,?,?,100,?,?,?
13284,'2019/04/09 19:09:54:186',14,26.6,18.200001,951.400024,942,954.299988,?,?,?,100,?,?,?
13285,'2019/04/09 19:09:54:186',14,26.5,18.200001,951.400024,942,954.299988,?,?,?,100,?,?,?
13286,'2019/04/09 19:09:54:186',14,26.4,18.299999,951.400024,942,954.299988,?,?,?,100,?,?,?
13287,'2019/04/09 19:09:54:186',14,26.200001,18.4,951.400024,942,954.299988,?,?,?,100,?,?,?
13288,'2019/04/09 19:09:54:200',14,26,18.4,951.400024,942,954.299988,?,?,?,100,?,?,?
13289,'2019/04/09 19:09:54:200',14,25.799999,18.4,951.400024,942,954.200012,?,?,?,100,?,?,?
13290,'2019/04/09 19:09:54:200',14,25.6,18.4,951.599976,942,954.099976,?,?,?,100,?,?,?
13291,'2019/04/09 19:09:54:200',14,25.299999,18.4,951.799988,942,954,?,?,?,100,?,?,?
13292,'2019/04/09 19:09:54:216',14,25,18.4,952,942,954,?,?,?,100,?,?,?
13293,'2019/04/09 19:09:54:216',14,25,18.4,952,942,954,?,?,?,100,?,?,?
13294,'2019/04/09 19:09:54:230',14,25,18.299999,952,942,954.099976,?,?,?,100,?,?,?
13295,'2019/04/09 19:09:54:230',14,25,18.200001,951.900024,942,954.200012,?,?,?,100,?,?,?
13296,'2019/04/09 19:09:54:230',14,25,18.1,951.799988,942,954.299988,?,?,?,100,?,?,?
13297,'2019/04/09 19:09:54:230',14,25.1,18,951.700012,942,954.400024,?,?,?,100,?,?,?
13298,'2019/04/09 19:09:54:230',14,25.4,18,951.599976,942,954.5,?,?,?,100,?,?,?
13299,'2019/04/09 19:09:54:245',14,25.700001,18,951.5,942,954.400024,?,?,?,100,?,?,?
13300,'2019/04/09 19:09:54:245',14,26,18,951.5,942,954.299988,?,?,?,100,?,?,?
13301,'2019/04/09 19:09:54:245',14,26.5,18.1,951.5,942,954.200012,?,?,?,100,?,?,?
13302,'2019/04/09 19:09:54:245',14,27,18.200001,951.5,942,954.099976,?,?,?,100,?,?,?
13303,'2019/04/09 19:09:54:245',14,27.1,18.299999,951.5,942,954,?,?,?,100,?,?,?
13304,'2019/04/09 19:09:54:260',14,27.200001,18.4,951.5,942,954.099976,?,?,?,100,?,?,?
13305,'2019/04/09 19:09:54:260',14,27.299999,18.4,951.599976,942,954.200012,?,?,?,100,?,?,?
13306,'2019/04/09 19:09:54:260',14,27.5,18.4,951.700012,942,954.299988,?,?,?,100,?,?,?
13307,'2019/04/09 19:09:54:277',14,27.700001,18.4,951.799988,942,954.299988,?,?,?,100,?,?,?
13308,'2019/04/09 19:09:54:277',14,27.700001,18.4,951.900024,942.099976,954.299988,?,?,?,100,?,?,?
13309,'2019/04/09 19:09:54:277',14,27.700001,18.4,952,942.200012,954.5,?,?,?,100,?,?,?
13310,'2019/04/09 19:09:54:277',14,27.700001,18.4,952,942.299988,954.700012,?,?,?,100,?,?,?
13311,'2019/04/09 19:09:54:277',14,27.799999,18.299999,952,942.400024,954.900024,?,?,?,100,?,?,?
13312,'2019/04/09 19:09:54:291',14,27.9,18.200001,952,942.400024,955.099976,?,?,?,100,?,?,?
13313,'2019/04/09 19:09:54:306',14,28.1,18.299999,952,942.400024,955.299988,?,?,?,100,?,?,?
13314,'2019/04/09 19:09:54:306',14,28.299999,18.4,952,942.400024,955.200012,?,?,?,100,?,?,?
13315,'2019/04/09 19:09:54:306',14,28.5,18.6,952,942.400024,955.099976,?,?,?,100,?,?,?
13316,'2019/04/09 19:09:54:306',14,28.299999,18.799999,952,942.400024,955,?,?,?,100,?,?,?
13317,'2019/04/09 19:09:54:321',14,28.1,19,952,942.5,955,?,?,?,100,?,?,?
13318,'2019/04/09 19:09:54:321',14,27.9,19.200001,951.900024,942.5,955,?,?,?,100,?,?,?
13319,'2019/04/09 19:09:54:321',14,27.700001,19.299999,951.799988,942.5,955,?,?,?,100,?,?,?
13320,'2019/04/09 19:09:54:321',14,27.5,19.4,951.700012,942.5,955,?,?,?,100,?,?,?
13321,'2019/04/09 19:09:54:321',14,27.200001,19.5,951.599976,942.5,955,?,?,?,100,?,?,?
13322,'2019/04/09 19:09:54:321',14,26.799999,19.6,951.5,942.599976,955,?,?,?,100,?,?,?
13323,'2019/04/09 19:09:54:335',14,26.4,19.5,951.400024,942.599976,955,?,?,?,100,?,?,?
13324,'2019/04/09 19:09:54:335',14,26,19.299999,951.299988,942.599976,955,?,?,?,100,?,?,?
13325,'2019/04/09 19:09:54:335',14,25.6,19.1,951.200012,942.599976,955,?,?,?,100,?,?,?
13326,'2019/04/09 19:09:54:335',14,25.6,18.9,951.099976,942.599976,955,?,?,?,100,?,?,?
13327,'2019/04/09 19:09:54:350',14,25.6,18.700001,951,942.5,954.900024,?,?,?,100,?,?,?
13328,'2019/04/09 19:09:54:350',14,25.6,18.5,951.099976,942.400024,954.799988,?,?,?,100,?,?,?
13329,'2019/04/09 19:09:54:350',14,25.6,18.5,951.200012,942.299988,954.700012,?,?,?,100,?,?,?
13330,'2019/04/09 19:09:54:350',14,25.6,18.5,951.299988,942.200012,954.599976,?,?,?,100,?,?,?
13331,'2019/04/09 19:09:54:350',14,25.6,18.5,951.400024,942.099976,954.5,?,?,?,100,?,?,?
13332,'2019/04/09 19:09:54:350',14,25.9,18.5,951.5,942,954.400024,?,?,?,100,?,?,?
13333,'2019/04/09 19:09:54:365',14,26.200001,18.5,951.599976,942,954.400024,?,?,?,100,?,?,?
13334,'2019/04/09 19:09:54:365',14,26.5,18.6,951.700012,942.099976,954.400024,?,?,?,100,?,?,?
13335,'2019/04/09 19:09:54:365',14,26.799999,18.799999,951.799988,942.200012,954.400024,?,?,?,100,?,?,?
13336,'2019/04/09 19:09:54:365',14,27,19,951.900024,942.299988,954.400024,?,?,?,100,?,?,?
13337,'2019/04/09 19:09:54:365',14,27.200001,19.200001,952,942.400024,954.5,?,?,?,100,?,?,?
13338,'2019/04/09 19:09:54:365',14,27.5,19.4,952,942.5,954.599976,?,?,?,100,?,?,?
13339,'2019/04/09 19:09:54:380',14,27.799999,19.5,952,942.599976,954.799988,?,?,?,100,?,?,?
13340,'2019/04/09 19:09:54:380',14,28.1,19.6,952,942.700012,955,?,?,?,100,?,?,?
13341,'2019/04/09 19:09:54:380',14,28.5,19.700001,952,942.799988,955.200012,?,?,?,100,?,?,?
13342,'2019/04/09 19:09:54:396',14,28.700001,19.799999,952,942.900024,955.200012,?,?,?,100,?,?,?
13343,'2019/04/09 19:09:54:396',14,28.9,19.799999,952,943,955.099976,?,?,?,100,?,?,?
13344,'2019/04/09 19:09:54:396',14,29.1,19.799999,952,943,955,?,?,?,100,?,?,?
13345,'2019/04/09 19:09:54:396',14,28.9,19.700001,952,943,954.900024,?,?,?,100,?,?,?
13346,'2019/04/09 19:09:54:410',14,28.700001,19.6,952,943,954.900024,?,?,?,100,?,?,?
13347,'2019/04/09 19:09:54:410',14,28.5,19.5,952,942.900024,954.900024,?,?,?,100,?,?,?
13348,'2019/04/09 19:09:54:410',14,28.200001,19.4,951.900024,942.799988,954.900024,?,?,?,100,?,?,?
13349,'2019/04/09 19:09:54:410',14,28.1,19.299999,951.799988,942.700012,954.799988,?,?,?,100,?,?,?
13350,'2019/04/09 19:09:54:427',14,28,19.200001,951.799988,942.599976,954.700012,?,?,?,100,?,?,?
13351,'2019/04/09 19:09:54:427',14,27.799999,19.200001,951.799988,942.5,954.599976,?,?,?,100,?,?,?
13352,'2019/04/09 19:09:54:427',14,27.6,19.200001,951.799988,942.400024,954.700012,?,?,?,100,?,?,?
13353,'2019/04/09 19:09:54:427',14,27.4,19.299999,951.799988,942.299988,954.799988,?,?,?,100,?,?,?
13354,'2019/04/09 19:09:54:427',14,27.4,19.4,951.799988,942.200012,954.900024,?,?,?,100,?,?,?
13355,'2019/04/09 19:09:54:440',14,27.799999,19.4,951.799988,942.099976,955,?,?,?,100,?,?,?
13356,'2019/04/09 19:09:54:440',14,28.200001,19.4,951.799988,942,955,?,?,?,100,?,?,?
13357,'2019/04/09 19:09:54:440',14,28.6,19.4,951.799988,942,955,?,?,?,100,?,?,?
13358,'2019/04/09 19:09:54:440',14,29.6,19.4,951.900024,942,955,?,?,?,100,?,?,?
13359,'2019/04/09 19:09:54:456',14,30.4,19.4,952,942,955.099976,?,?,?,100,?,?,?
13360,'2019/04/09 19:09:54:456',14,31.200001,19.4,952,942.099976,955.200012,?,?,?,100,?,?,?
13361,'2019/04/09 19:09:54:456',14,32,19.299999,952,942.200012,955.299988,?,?,?,100,?,?,?
13362,'2019/04/09 19:09:54:456',14,32.799999,19.200001,952,942.299988,955.400024,?,?,?,100,?,?,?
13363,'2019/04/09 19:09:54:456',14,34.5,19.1,952,942.400024,955.5,?,?,?,100,?,?,?
13364,'2019/04/09 19:09:54:470',14,36,19,952,942.5,955.5,?,?,?,100,?,?,?
13365,'2019/04/09 19:09:54:470',14,37.5,19,952,942.599976,955.5,?,?,?,100,?,?,?
13366,'2019/04/09 19:09:54:470',14,39,19,952,942.700012,955.5,?,?,?,100,?,?,?
13367,'2019/04/09 19:09:54:470',14,41.200001,19,952,942.799988,955.5,?,?,?,100,?,?,?
13368,'2019/04/09 19:09:54:487',14,42.799999,19,952,942.900024,955.400024,?,?,?,100,?,?,?
13369,'2019/04/09 19:09:54:487',14,44.400002,19,952,942.900024,955.200012,?,?,?,100,?,?,?
13370,'2019/04/09 19:09:54:487',14,46,19.299999,952,942.799988,955,?,?,?,100,?,?,?
13371,'2019/04/09 19:09:54:487',14,47.599998,19.6,952,942.700012,954.799988,?,?,?,100,?,?,?
13372,'2019/04/09 19:09:54:487',14,49.200001,19.9,952,942.599976,954.599976,?,?,?,100,?,?,?
13373,'2019/04/09 19:09:54:502',14,49.900002,20.200001,952,942.5,954.5,?,?,?,100,?,?,?
13374,'2019/04/09 19:09:54:502',14,50.599998,20.4,952,942.400024,954.5,?,?,?,100,?,?,?
13375,'2019/04/09 19:09:54:502',14,51.299999,20.6,952,942.299988,954.5,?,?,?,100,?,?,?
13376,'2019/04/09 19:09:54:502',14,52,20.799999,952,942.200012,954.5,?,?,?,100,?,?,?
13377,'2019/04/09 19:09:54:502',14,52.099998,21,952,942.099976,954.5,?,?,?,100,?,?,?
13378,'2019/04/09 19:09:54:516',14,52.200001,21.200001,952,942,954.599976,?,?,?,100,?,?,?
13379,'2019/04/09 19:09:54:516',14,52.299999,21.4,952,942,954.700012,?,?,?,100,?,?,?
13380,'2019/04/09 19:09:54:516',14,52.599998,21.299999,952,942,954.799988,?,?,?,100,?,?,?
13381,'2019/04/09 19:09:54:532',14,52.900002,21.200001,952,942,955,?,?,?,100,?,?,?
13382,'2019/04/09 19:09:54:532',14,53.200001,21.200001,952,942,955.200012,?,?,?,100,?,?,?
13383,'2019/04/09 19:09:54:532',14,53.5,21.200001,952,942,955.299988,?,?,?,100,?,?,?
13384,'2019/04/09 19:09:54:532',14,53.799999,21.299999,952,942,955.400024,?,?,?,100,?,?,?
13385,'2019/04/09 19:09:54:532',14,54.400002,21.4,952,942,955.5,?,?,?,100,?,?,?
13386,'2019/04/09 19:09:54:545',14,55,21.5,952,942,955.5,?,?,?,100,?,?,?
13387,'2019/04/09 19:09:54:545',14,55.5,21.6,951.900024,942,955.5,?,?,?,100,?,?,?
13388,'2019/04/09 19:09:54:545',14,56,21.799999,951.799988,942,955.5,?,?,?,100,?,?,?
13389,'2019/04/09 19:09:54:545',14,56.5,22,951.700012,942,955.5,?,?,?,100,?,?,?
13390,'2019/04/09 19:09:54:545',14,56.700001,22.200001,951.599976,942,955.5,?,?,?,100,?,?,?
13391,'2019/04/09 19:11:17:376',15,141.199997,658.200012,947,949.599976,627.299988,9.999,-92,?,?,?,1287,3843
13392,'2019/04/09 19:11:17:377',15,142,660,947,949.700012,627.200012,9.999,-92,?,?,?,1287,3843
13393,'2019/04/09 19:11:17:377',15,142.800003,661.799988,947,949.799988,627.099976,9.999,-92,?,?,?,1287,3843
13394,'2019/04/09 19:11:17:377',15,142.199997,663.599976,947,949.900024,627,9.999,-92,?,?,?,1287,3843
13395,'2019/04/09 19:11:17:391',15,141.600006,665.400024,947,950,627.299988,9.999,-92,?,?,?,1287,3843
13396,'2019/04/09 19:11:17:391',15,141,666.599976,947,950,627.599976,9.999,-92,?,?,?,1287,3843
13397,'2019/04/09 19:11:17:391',15,140.399994,667.200012,947,950,627.900024,9.999,-92,?,?,?,1287,3843
13398,'2019/04/09 19:11:17:391',15,139.800003,667.799988,947,950,628.200012,9.999,-92,?,?,?,1287,3843
13399,'2019/04/09 19:11:17:391',15,138.100006,668.400024,947,950,628.5,9.999,-92,?,?,?,1287,3843
13400,'2019/04/09 19:11:17:408',15,137.199997,669,947,950,628.900024,9.999,-92,?,?,?,1287,3843
13401,'2019/04/09 19:11:17:408',15,136.300003,668.400024,947.099976,950,629.299988,9.999,-92,?,?,?,1287,3843
13402,'2019/04/09 19:11:17:408',15,135.399994,670.700012,947.200012,950,629.700012,9.999,-92,?,?,?,1287,3843
13403,'2019/04/09 19:11:17:408',15,134.5,673,947.299988,950,630.099976,9.999,-92,?,?,?,1287,3843
13404,'2019/04/09 19:11:17:408',15,133.399994,675.299988,947.400024,950,630.5,9.999,-92,?,?,?,1287,3843
13405,'2019/04/09 19:11:17:408',15,134.300003,677.599976,947.5,950,630.599976,9.999,-92,?,?,?,1287,3843
13406,'2019/04/09 19:11:17:408',15,135.199997,678.700012,947.599976,950,630.700012,9.999,-92,?,?,?,1287,3843
13407,'2019/04/09 19:11:17:408',15,136.100006,679.799988,947.700012,950,630.799988,9.999,-92,?,?,?,1287,3843
13408,'2019/04/09 19:11:17:408',15,137,680.900024,947.799988,950,630.900024,9.999,-92,?,?,?,1287,3843
13409,'2019/04/09 19:11:17:408',15,139.5,682,947.900024,950,631,9.999,-92,?,?,?,1287,3843
13410,'2019/04/09 19:11:17:437',15,142,683.599976,948,950,631,9.999,-92,?,?,?,1287,3843
13411,'2019/04/09 19:11:17:437',15,144.5,685.200012,948,950,631,9.999,-92,?,?,?,1287,3843
13412,'2019/04/09 19:11:17:438',15,145.800003,683.900024,948,950,631,9.999,-92,?,?,?,1287,3843
13413,'2019/04/09 19:11:17:450',15,147.100006,682.599976,948,950,631.200012,9.999,-92,?,?,?,1287,3843
13414,'2019/04/09 19:11:17:450',15,148.399994,681,948,950,631.400024,9.999,-92,?,?,?,1287,3843
13415,'2019/04/09 19:11:17:450',15,147.699997,679.400024,948,950,631.599976,9.999,-92,?,?,?,1287,3843
13416,'2019/04/09 19:11:17:450',15,147.300003,679.599976,948,950,631.799988,9.999,-92,?,?,?,1287,3843
13417,'2019/04/09 19:11:17:465',15,146.899994,679.799988,948,950,632.099976,9.999,-92,?,?,?,1287,3843
13418,'2019/04/09 19:11:17:466',15,146.5,680.900024,948,950,632.400024,9.999,-92,?,?,?,1287,3843
13419,'2019/04/09 19:11:17:466',15,145.600006,682,948,950,632.700012,9.999,-92,?,?,?,1287,3843
13420,'2019/04/09 19:11:17:466',15,144.800003,682.599976,948,950,633,9.999,-92,?,?,?,1287,3843
13421,'2019/04/09 19:11:17:480',15,144,683.200012,948,950,633.200012,9.999,-92,?,?,?,1287,3843
13422,'2019/04/09 19:11:17:480',15,144.399994,677.400024,948,950,633.400024,9.999,-92,?,?,?,1287,3843
13423,'2019/04/09 19:11:17:480',15,144.800003,671.599976,948,950,633.400024,9.999,-92,?,?,?,1287,3843
13424,'2019/04/09 19:11:17:480',15,145.199997,666.099976,948,950,633.400024,9.999,-92,?,?,?,1287,3843
13425,'2019/04/09 19:11:17:480',15,144.899994,660.599976,948,950,633.400024,9.999,-92,?,?,?,1287,3843
13426,'2019/04/09 19:11:17:496',15,144.300003,655.099976,947.900024,950,633.400024,9.999,-92,?,?,?,1287,3843
13427,'2019/04/09 19:11:17:496',15,143.699997,652.299988,947.799988,950,633.299988,9.999,-92,?,?,?,1287,3843
13428,'2019/04/09 19:11:17:496',15,143.100006,648.599976,947.700012,950,633.200012,9.999,-92,?,?,?,1287,3843
13429,'2019/04/09 19:11:17:496',15,142.5,644.900024,947.599976,950,633.099976,9.999,-92,?,?,?,1287,3843
13430,'2019/04/09 19:11:17:496',15,142.199997,641.200012,947.5,950,633,9.999,-92,?,?,?,1287,3843
13431,'2019/04/09 19:11:17:511',15,141.899994,637.5,947.400024,950,633,9.999,-92,?,?,?,1287,3843
13432,'2019/04/09 19:11:17:511',15,141.600006,639.200012,947.299988,950,633,9.999,-92,?,?,?,1287,3843
13433,'2019/04/09 19:11:17:511',15,141.300003,640.900024,947.200012,950,633,9.999,-92,?,?,?,1287,3843
13434,'2019/04/09 19:11:17:511',15,141,642.599976,947.099976,950,633,9.999,-92,?,?,?,1287,3843
13435,'2019/04/09 19:11:17:511',15,141.300003,644.299988,947,950,633,9.999,-92,?,?,?,1287,3843
13436,'2019/04/09 19:11:17:526',15,141.600006,646,947,950,633.200012,9.999,-92,?,?,?,1287,3843
13437,'2019/04/09 19:11:17:526',15,141.899994,645,947,950,633.400024,9.999,-92,?,?,?,1287,3843
13438,'2019/04/09 19:11:17:526',15,142.199997,644,947.099976,950,633.599976,9.999,-92,?,?,?,1287,3843
13439,'2019/04/09 19:11:17:526',15,142.5,638.900024,947.200012,950,633.799988,9.999,-92,?,?,?,1287,3843
13440,'2019/04/09 19:11:17:526',15,142.399994,633.799988,947.299988,950,634,9.999,-92,?,?,?,1287,3843
13441,'2019/04/09 19:11:17:526',15,142.5,628.700012,947.400024,950,634.200012,9.999,-92,?,?,?,1287,3843
13442,'2019/04/09 19:11:17:540',15,142.600006,624.599976,947.5,950,634.5,9.999,-92,?,?,?,1287,3843
13443,'2019/04/09 19:11:17:540',15,142.699997,623.700012,947.599976,950,634.799988,9.999,-92,?,?,?,1287,3843
13444,'2019/04/09 19:11:17:540',15,142.800003,622.799988,947.700012,950,635.099976,9.999,-92,?,?,?,1287,3843
13445,'2019/04/09 19:11:17:540',15,141.699997,621.900024,947.799988,950,635.400024,9.999,-92,?,?,?,1287,3843
13446,'2019/04/09 19:11:17:556',15,140.600006,621,947.900024,950,635.400024,9.999,-92,?,?,?,1287,3843
13447,'2019/04/09 19:11:17:556',15,139.5,613,948,950,635.400024,9.999,-92,?,?,?,1287,3843
13448,'2019/04/09 19:11:17:556',15,138.399994,605,948,950,635.400024,9.999,-92,?,?,?,1287,3843
13449,'2019/04/09 19:11:17:556',15,137.300003,601.099976,948,950,635.400024,9.999,-92,?,?,?,1287,3843
13450,'2019/04/09 19:11:17:556',15,136.699997,597.200012,948,950,635.400024,9.999,-92,?,?,?,1287,3843
13451,'2019/04/09 19:11:17:571',15,135.899994,593.299988,948,950,635.5,9.999,-92,?,?,?,1287,3843
13452,'2019/04/09 19:11:17:571',15,135.100006,588.099976,948,950,635.5,9.999,-92,?,?,?,1287,3843
13453,'2019/04/09 19:11:17:571',15,134.300003,579.700012,948,950,635.5,9.999,-92,?,?,?,1287,3843
13454,'2019/04/09 19:11:17:571',15,133.5,571.299988,948,950,635.5,9.999,-92,?,?,?,1287,3843
13455,'2019/04/09 19:11:17:571',15,133.100006,562.900024,948,950,635.5,9.999,-92,?,?,?,1287,3843
13456,'2019/04/09 19:11:17:587',15,132.699997,563.299988,948,950,635.599976,9.999,-92,?,?,?,1287,3843
13457,'2019/04/09 19:11:17:588',15,132.300003,570.799988,948,950,635.700012,9.999,-92,?,?,?,1287,3843
13458,'2019/04/09 19:11:17:588',15,131.899994,578.299988,948,950,635.799988,9.999,-92,?,?,?,1287,3843
13459,'2019/04/09 19:11:17:588',15,132.100006,585.799988,948,950,635.900024,9.999,-92,?,?,?,1287,3843
13460,'2019/04/09 19:11:17:601',15,131.800003,592.599976,948,950,636,9.999,-92,?,?,?,1287,3843
13461,'2019/04/09 19:11:17:601',15,131.5,599.400024,948,950,636,9.999,-92,?,?,?,1287,3843
13462,'2019/04/09 19:11:17:601',15,131.199997,607.5,948,950,636,9.999,-92,?,?,?,1287,3843
13463,'2019/04/09 19:11:17:601',15,130.100006,615.599976,948,950,636,9.999,-92,?,?,?,1287,3843
13464,'2019/04/09 19:11:17:617',15,129,619.099976,948,950,636,9.999,-92,?,?,?,1287,3843
13465,'2019/04/09 19:11:17:617',15,128.800003,622.599976,948,950,636,9.999,-92,?,?,?,1287,3843
13466,'2019/04/09 19:11:17:617',15,128.600006,617.299988,948,950,636,9.999,-92,?,?,?,1287,3843
13467,'2019/04/09 19:11:17:617',15,127.800003,612,948,950,636,9.999,-92,?,?,?,1287,3843
13468,'2019/04/09 19:11:17:631',15,127,606.700012,948,950,635.799988,9.999,-92,?,?,?,1287,3843
13469,'2019/04/09 19:11:17:631',15,125.599998,601.400024,948,949.900024,635.599976,9.999,-92,?,?,?,1287,3843
13470,'2019/04/09 19:11:17:631',15,124.199997,596.799988,948.099976,949.799988,635.400024,9.999,-92,?,?,?,1287,3843
13471,'2019/04/09 19:11:17:631',15,122.800003,584.900024,948.200012,949.700012,635.200012,9.999,-92,?,?,?,1287,3843
13472,'2019/04/09 19:11:17:631',15,121.400002,573,948.299988,949.599976,635,9.999,-92,?,?,?,1287,3843
13473,'2019/04/09 19:11:17:631',15,121.199997,561.099976,948.400024,949.5,634.799988,9.999,-92,?,?,?,1287,3843
13474,'2019/04/09 19:11:17:645',15,121,553.799988,948.5,949.400024,634.5,9.999,-92,?,?,?,1287,3843
13475,'2019/04/09 19:11:17:645',15,120.800003,546.5,948.599976,949.400024,634.200012,9.999,-92,?,?,?,1287,3843
