@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric

@data
835,'2018/09/21 18:07:15:820',3,885.131531,468.50296,932.099609,360.022858,940.105164,234.145081,936.859497,186.98938,913.672241,187.844208,935.77478,149.989349,743.761292,463.258331,703.6651,347.235901,711.381226,211.266205,720.339478,166.245636,746.015381,182.196838,722.548096,123.316902,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
836,'2018/09/21 18:07:15:894',3,888.363647,468.783813,933.34082,360.662842,940.399048,233.390945,934.062256,187.03064,909.904541,190.989197,931.283325,149.549011,745.414734,461.212646,707.627991,340.164795,734.665527,194.554413,745.39093,169.928314,770.107483,188.380615,756.934082,136.205597,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
837,'2018/09/21 18:07:15:962',3,892.439026,469.892822,935.064575,361.20462,940.207886,234.062958,938.123901,190.909164,918.338989,191.329742,938.547302,149.621902,748.626282,461.776184,714.8302,343.990234,747.178589,195.956665,756.626099,172.680939,780.562622,191.311859,770.337769,140.773773,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
838,'2018/09/21 18:07:16:032',3,893.77594,470.695343,935.999268,360.153351,940.315613,234.969315,940.006531,187.914841,914.885132,189.983032,942.394165,148.661697,749.742859,461.140381,716.398438,341.800232,746.076538,202.088974,747.830688,174.2043,773.005737,191.675217,761.700439,138.319427,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
839,'2018/09/21 18:07:16:103',3,893.972412,470.600342,937.410645,352.212524,940.124939,232.67157,934.257202,184.600555,911.268616,183.249634,928.572876,146.946289,750.310486,463.436462,715.920898,340.639038,740.766479,198.689804,738.49353,171.356537,764.92981,188.600739,748.458496,135.866776,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
840,'2018/09/21 18:07:16:175',3,894.1651,470.71286,937.440063,350.597992,939.695007,231.228424,931.835083,183.384094,908.722961,185.065231,928.522034,147.562408,750.822266,465.50943,715.022766,340.527466,735.390747,201.740967,734.679626,173.119308,761.802124,187.110596,745.907227,136.690979,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
841,'2018/09/21 18:07:16:246',3,890.807007,469.83432,936.599121,349.074768,937.926575,228.853516,928.924561,182.514297,903.901062,187.025879,927.289795,143.031647,750.70874,465.498779,711.564026,345.191864,727.618835,204.664429,726.150146,174.253479,751.912292,187.021133,734.165466,135.019638,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
842,'2018/09/21 18:07:16:318',3,887.356812,469.439392,931.976563,346.946289,932.778564,226.551056,921.908264,179.327332,896.794373,182.554596,919.570862,141.063629,749.178101,465.828369,705.282166,348.404907,715.324646,206.316864,713.853455,171.273483,740.558594,183.689941,721.04834,129.621857,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
843,'2018/09/21 18:07:16:390',3,884.394287,469.178345,925.996338,345.946167,926.476746,225.852356,913.669067,179.875351,890.860657,179.96669,912.231445,141.830627,747.329834,465.585876,697.698975,345.91153,707.980469,204.226242,703.027222,167.423553,730.521851,180.092941,706.626526,126.417938,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
844,'2018/09/21 18:07:16:465',3,872.71759,474.389954,913.446289,346.832214,910.006775,232.320572,896.996216,185.985489,873.483765,193.593567,895.319031,148.847382,728.787231,468.432892,689.146667,349.144775,695.896484,205.191666,687.397156,164.442871,716.420776,163.803558,677.455505,120.920822,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
845,'2018/09/21 18:07:16:535',3,871.447632,472.960663,899.089111,353.980042,895.391846,234.338089,884.115784,187.380661,864.360962,191.702026,884.359802,147.896286,722.459595,467.615509,675.096558,341.990021,684.230896,195.324158,676.677551,158.700989,708.420654,163.819443,668.87561,116.065048,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
846,'2018/09/21 18:07:16:600',3,871.447632,472.960663,899.089111,353.980042,895.391846,234.338089,884.115784,187.380661,864.360962,191.702026,884.359802,147.896286,722.459595,467.615509,675.096558,341.990021,684.230896,195.324158,676.677551,158.700989,708.420654,163.819443,668.87561,116.065048,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
847,'2018/09/21 18:07:16:668',3,829.124084,476.768433,863.607361,355.74115,854.925171,231.719452,840.985779,184.877914,818.360535,185.954071,833.728271,144.555405,681.196472,466.198914,640.36731,346.154755,659.46283,189.957748,650.550049,155.142563,679.511597,167.189529,650.506531,111.975319,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
848,'2018/09/21 18:07:16:743',3,805.832642,472.055908,841.435974,356.268188,827.506348,233.406769,811.907898,186.486145,791.738159,209.425827,804.188232,148.343613,653.487244,451.105469,617.750671,340.240112,626.39386,181.527374,627.513,152.736328,661.285217,164.466049,623.564819,110.448105,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
849,'2018/09/21 18:07:16:807',3,805.832642,472.055908,841.435974,356.268188,827.506348,233.406769,811.907898,186.486145,791.738159,209.425827,804.188232,148.343613,653.487244,451.105469,617.750671,340.240112,626.39386,181.527374,627.513,152.736328,661.285217,164.466049,623.564819,110.448105,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
850,'2018/09/21 18:07:16:880',3,766.674744,470.264648,800.353943,348.312286,786.856995,233.561493,772.409851,186.112396,748.59137,192.644745,767.992126,148.299332,620.132202,456.395966,575.489441,339.953552,595.403931,188.870224,586.72467,150.77475,618.713989,164.902679,589.247803,106.020103,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
851,'2018/09/21 18:07:16:956',3,748.305176,475.893738,783.38269,352.035431,770.421631,234.658936,757.335205,188.012543,732.94574,192.489899,754.726257,148.639755,596.825439,458.515564,559.187744,342.047852,574.084473,195.834839,571.181885,148.281921,604.440308,166.695404,572.329041,104.375664,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
852,'2018/09/21 18:07:17:026',3,726.849365,475.72406,765.000854,353.954346,755.588196,235.836731,741.363953,188.569778,715.145447,187.906815,739.868774,153.232254,570.180969,451.553619,538.274048,340.672241,555.092529,183.212067,556.047119,148.982147,589.003113,167.407501,557.94043,106.262054,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
853,'2018/09/21 18:07:17:089',3,726.849365,475.72406,765.000854,353.954346,755.588196,235.836731,741.363953,188.569778,715.145447,187.906815,739.868774,153.232254,570.180969,451.553619,538.274048,340.672241,555.092529,183.212067,556.047119,148.982147,589.003113,167.407501,557.94043,106.262054,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
854,'2018/09/21 18:07:17:161',3,714.061523,476.202393,753.926086,359.914307,739.241821,237.99501,717.987976,190.825867,698.898987,195.299835,703.096802,152.276627,565.687439,451.947876,523.494141,340.045776,547.656372,184.213303,543.92865,148.220825,571.854248,169.015442,550.466614,107.267181,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
855,'2018/09/21 18:07:17:239',3,705.259644,474.218018,745.154907,359.68869,729.055176,236.266907,714.982422,188.908005,691.345398,190.987579,706.806091,150.209854,554.529663,450.935364,515.522583,337.248169,534.493042,203.719391,531.041504,153.464584,562.425354,165.884232,526.697815,110.377716,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
856,'2018/09/21 18:07:17:306',3,702.064697,473.734985,740.4328,359.191406,726.470703,237.089828,714.974487,188.919403,690.677124,193.924698,709.812256,152.605103,550.251221,453.08725,510.912567,337.611694,531.167236,193.41156,526.236633,151.837753,551.803284,171.0466,532.983398,111.309151,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
857,'2018/09/21 18:07:17:378',3,701.098206,472.563568,738.365051,358.595764,724.743896,236.724243,714.028076,189.583206,691.685791,196.503632,708.228821,151.914124,547.537476,455.242371,506.946411,339.414368,523.620605,204.055283,520.578003,156.501846,550.078491,172.14946,522.789551,112.740776,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
858,'2018/09/21 18:07:17:452',3,700.303162,471.934937,736.675232,358.81543,724.981567,240.31517,717.778687,194.737106,697.687317,193.076584,719.211365,154.849319,546.765137,455.983917,504.524658,340.092285,519.528442,202.317169,512.485474,154.958786,542.703064,171.235992,515.600525,111.017769,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
859,'2018/09/21 18:07:17:522',3,698.36145,471.294067,735.295166,358.384888,726.053223,241.021454,719.655701,191.610565,695.114563,193.558609,722.87854,155.785187,547.175842,465.357971,502.201141,340.894562,514.898865,201.764465,506.075745,158.049789,538.083618,169.45752,499.591553,113.868546,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
860,'2018/09/21 18:07:17:587',3,697.16687,474.749146,735.285706,358.701904,723.216125,239.045563,706.842224,191.458511,683.576965,193.569244,698.817871,155.405594,547.823853,466.608734,501.690186,343.336273,512.40509,201.160278,507.650269,157.705322,537.442383,171.531876,509.346008,115.155937,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
861,'2018/09/21 18:07:17:652',3,696.992126,475.664124,735.361145,358.770935,717.129272,237.802994,697.410339,190.050461,673.111816,193.859009,687.60614,153.298645,547.831543,466.852081,501.375671,342.880737,512.450623,201.209824,510.252625,157.703918,539.89325,169.112595,511.356689,115.1642,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
862,'2018/09/21 18:07:17:725',3,696.590881,476.555847,735.157043,369.251343,706.530457,239.467728,683.731445,192.969879,661.92749,203.734604,669.114807,156.056641,547.65271,463.921997,501.600159,342.67926,516.779724,209.292755,519.734863,160.465881,549.823792,169.566162,517.634888,117.600708,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
863,'2018/09/21 18:07:17:796',3,695.285339,477.683777,733.742188,370.478241,690.812317,224.570007,674.637329,191.997238,655.260254,207.151672,659.548096,154.130341,547.995178,468.457581,499.160583,367.698608,534.011353,217.582169,541.279175,165.089035,568.512817,186.728836,549.475952,121.469101,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
864,'2018/09/21 18:07:17:868',3,695.076294,477.923553,733.550476,370.77182,691.754944,224.97406,679.576172,191.18045,660.349609,206.361145,664.245239,154.358673,547.853333,467.733826,498.767487,366.747437,537.580688,217.914917,547.757446,167.095612,575.434082,190.612839,558.903564,126.553482,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
865,'2018/09/21 18:07:17:938',3,695.122559,478.12793,734.842346,371.568237,708.611023,239.649078,694.417114,193.048981,672.44165,204.386322,680.141235,155.872192,547.806519,465.87439,498.270813,364.995697,538.020203,216.320709,543.682922,176.425842,569.663452,195.397186,554.239319,136.854752,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
866,'2018/09/21 18:07:18:009',3,695.743286,478.101593,740.558716,368.267487,719.612,241.292526,714.547302,193.806412,693.332397,206.116669,702.969299,155.047806,548.560425,465.640808,509.275818,346.557129,540.196167,197.529343,535.993652,161.042084,565.359863,179.607086,539.401306,118.492554,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
867,'2018/09/21 18:07:18:079',3,701.543762,478.269714,746.748169,366.729675,741.411438,238.102997,737.001587,194.25618,712.998291,206.750122,728.772888,154.237503,557.603394,477.006439,510.572906,350.649567,527.27533,200.1082,525.797729,157.919861,556.990234,177.884399,528.445557,114.124657,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
868,'2018/09/21 18:07:18:149',3,708.539185,479.223389,756.028564,369.168762,759.098999,237.216019,758.31958,194.247498,735.787354,203.771393,750.247742,155.772858,562.53064,479.674622,511.793365,349.713379,525.148376,194.196716,516.906433,155.551483,547.61438,169.759613,513.881592,111.479507,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
869,'2018/09/21 18:07:18:222',3,716.07843,479.356232,766.818848,369.10611,774.221008,238.007614,778.501099,196.72168,755.914795,199.388947,776.624451,154.659485,565.460999,479.202087,517.075378,347.887634,515.543091,189.132904,516.067444,158.452316,545.695801,168.236237,510.820374,114.371384,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
870,'2018/09/21 18:07:18:289',3,736.397583,480.665833,787.404297,356.979492,796.63562,234.486237,803.069275,196.039291,781.994141,200.315247,803.773499,158.29335,594.539246,484.506409,533.92688,347.997131,523.524414,189.359344,523.59845,156.225616,552.385559,163.901764,516.035339,115.263733,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
871,'2018/09/21 18:07:18:358',3,749.736816,481.406555,798.174072,356.26532,808.347046,235.79361,815.809082,194.442535,793.492859,196.372772,816.143982,156.90712,617.626831,489.901794,553.349731,354.178558,538.017944,196.752472,538.293701,161.889847,567.657227,169.710892,532.860291,120.315933,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
872,'2018/09/21 18:07:18:439',3,766.642883,479.552979,814.579468,350.039093,820.409119,235.636658,827.316589,192.337921,805.934814,192.457367,828.446472,153.993866,626.634766,490.117401,568.383667,354.863525,553.544128,198.055145,555.068726,164.003418,584.941895,176.726563,549.437012,120.978218,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
873,'2018/09/21 18:07:18:506',3,790.780945,471.470551,825.696289,348.321808,839.364868,205.478668,838.16626,185.442871,815.540527,191.802292,836.588806,151.703674,643.796875,491.401642,590.446106,361.942169,572.162048,206.097595,576.386719,174.497375,606.687134,173.611313,566.600586,135.834106,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
874,'2018/09/21 18:07:18:576',3,798.132507,474.125244,838.241028,343.719025,847.309387,227.673798,844.076904,188.039597,818.603882,188.74791,841.45575,151.481277,654.46228,487.632874,604.625366,363.010773,590.826172,207.58075,597.18335,177.244415,625.011841,176.865707,588.851563,137.99437,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
875,'2018/09/21 18:07:18:643',3,812.020874,472.924805,847.764648,342.521667,848.525085,226.961288,844.639587,185.593048,822.002686,195.748383,838.583374,147.342651,667.407898,486.620209,620.457031,362.617279,612.727112,207.279846,614.653259,173.771866,643.507813,169.255157,605.991333,133.805313,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
876,'2018/09/21 18:07:18:713',3,825.57196,461.411865,856.042603,340.980194,850.456909,194.946503,846.753967,173.960632,821.908508,188.883118,839.77124,141.046036,692.023682,489.569214,633.591553,360.254181,624.315735,204.679718,629.444763,171.128326,658.520569,176.699448,623.595825,131.227356,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
877,'2018/09/21 18:07:18:781',3,830.939941,455.004211,858.754456,339.47052,851.023682,193.684296,847.372803,171.560257,831.304443,150.634888,843.011719,138.985291,690.119995,478.131287,639.414612,358.619263,630.442139,202.864395,635.071289,168.968048,662.985901,176.772705,631.143005,128.967896,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
878,'2018/09/21 18:07:18:855',3,835.042297,454.358704,866.38855,332.372131,858.624023,198.275391,854.261353,171.193909,830.45697,175.133453,849.4328,133.701935,693.247009,479.76123,652.276001,354.402985,650.26532,198.784378,648.986023,163.61792,676.816345,166.314011,643.51886,122.599274,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
879,'2018/09/21 18:07:18:916',3,836.561768,455.309509,869.278198,330.832092,860.525269,194.38382,857.473083,169.578918,835.820923,177.175415,851.346741,133.684418,694.384338,480.023804,655.231934,353.426544,652.152771,197.764465,652.410278,163.275818,679.544067,165.294281,646.462769,123.704483,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
880,'2018/09/21 18:07:18:995',3,851.605591,457.555054,877.479736,331.537659,870.166687,192.828552,870.0448,170.639847,846.512451,179.422211,865.809509,136.4561,705.082153,470.218658,660.701538,350.628906,658.183655,195.51123,659.700012,160.940674,688.393005,167.080811,654.276245,121.14241,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
881,'2018/09/21 18:07:19:063',3,855.726807,459.756287,885.79303,332.72702,888.591431,220.099518,884.410583,177.194901,861.775574,179.303558,881.160522,138.340317,707.873474,468.589386,667.49231,348.490875,665.466736,193.897659,666.659668,160.276611,694.110352,165.948883,662.080078,120.376266,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
882,'2018/09/21 18:07:19:130',3,857.002991,460.38443,890.979187,333.726959,892.454468,219.529297,891.352905,177.34317,869.894104,183.254486,888.503784,139.347961,709.570129,468.042847,672.678711,346.275696,670.465027,191.73999,671.573242,157.744385,699.85144,163.022507,666.863159,118.081261,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
883,'2018/09/21 18:07:19:207',3,862.882751,460.782227,896.215454,335.635559,899.29126,220.710632,898.690308,177.032852,877.39032,185.337997,894.901917,139.405258,717.620544,467.37265,677.819824,346.521912,677.752014,191.177139,678.662415,155.903961,696.262207,153.567261,674.934631,117.796967,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
884,'2018/09/21 18:07:19:273',3,864.30658,461.788086,899.855957,335.237885,902.597534,220.560425,902.284668,177.147675,880.309692,185.633636,900.096802,139.680969,720.493286,467.417664,680.350342,345.652649,681.372559,189.833923,683.171204,153.752243,711.343384,159.064102,679.740234,114.974327,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
885,'2018/09/21 18:07:19:342',3,872.748413,466.753052,911.139832,338.016724,921.937317,217.597565,917.276306,175.983673,894.737854,181.563965,913.540039,136.734619,728.972656,467.157562,690.330811,341.617859,693.400879,184.427765,695.578796,148.890991,724.172607,155.578857,693.379272,108.20903,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
886,'2018/09/21 18:07:19:407',3,872.48761,466.341187,915.728149,339.105774,926.353943,198.774384,923.071411,172.526031,899.738159,181.068924,918.836731,135.959686,729.379028,467.066833,693.849121,338.657837,697.098633,181.081863,700.058289,147.183365,728.886658,157.62149,698.447815,105.578056,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
887,'2018/09/21 18:07:19:481',3,890.654419,464.646912,933.09021,347.706909,938.76239,201.392303,941.941345,171.718109,920.477356,179.441162,940.68866,133.656113,746.129822,464.076447,706.279175,339.208801,711.302246,181.465942,713.181824,147.04718,731.090332,141.525909,712.307861,106.636917,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
888,'2018/09/21 18:07:19:554',3,909.770996,465.844879,952.531189,346.743042,960.97699,200.047012,965.76947,171.587372,943.917419,181.09256,963.247437,137.491776,765.435547,466.296509,724.702454,346.16217,722.562256,188.134064,728.503479,153.235214,754.568604,158.399002,727.543518,111.236923,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
889,'2018/09/21 18:07:19:622',3,917.542786,464.146484,961.688477,342.438995,975.37085,222.283188,974.89624,175.718109,954.578186,181.435028,971.982788,140.09758,772.354492,467.220459,731.104065,347.685364,734.033325,189.406891,732.873657,153.048798,761.664734,161.198029,731.534851,112.115341,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
890,'2018/09/21 18:07:19:690',3,937.594666,463.634277,984.568237,342.286987,992.788513,194.793945,1000.548767,169.062958,978.73114,173.624817,999.495911,135.533112,797.538818,469.410461,751.6922,345.881439,747.206665,186.57431,750.477539,152.486954,767.991211,151.259872,748.902527,110.417656,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
891,'2018/09/21 18:07:19:766',3,956.25061,460.694214,1001.481018,343.440735,1010.98877,195.821594,1017.899719,169.497589,996.396301,168.763123,1017.859436,136.584,815.622253,472.217651,768.565918,350.978607,761.899109,191.290359,764.197388,156.593597,791.432739,163.19072,761.876526,114.63446,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
892,'2018/09/21 18:07:19:835',3,971.715088,459.24408,1018.543518,342.998077,1027.998291,195.215225,1035.058716,169.685135,1013.176819,170.191925,1034.637207,136.224258,828.33374,473.754089,784.756042,355.046997,776.740479,195.275696,780.92395,161.95105,796.776489,156.316605,777.023376,119.753952,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
893,'2018/09/21 18:07:19:906',3,984.045166,459.515564,1032.993042,340.64093,1042.490112,193.478958,1051.662476,168.561279,1027.866455,175.46283,1050.284912,136.456009,853.025146,481.875061,799.002563,355.328247,792.034119,195.454773,797.212524,161.739151,825.866211,167.201385,793.941711,119.96814,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
894,'2018/09/21 18:07:19:974',3,1000.251221,456.210876,1044.72168,340.44931,1057.414429,192.885086,1065.165161,167.065109,1041.740234,169.761414,1064.428101,134.282745,858.151733,480.584564,813.163269,356.195953,807.279724,196.692902,811.367493,161.000122,839.960388,166.792023,807.601868,119.438271,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
895,'2018/09/21 18:07:20:044',3,1008.378235,455.77063,1055.075073,346.398926,1067.42627,198.468933,1075.791748,169.688095,1053.615845,174.681427,1076.307007,134.437302,867.497498,477.575134,826.586182,353.239594,820.491394,193.869751,825.871094,158.496857,853.178101,163.472794,821.551758,117.064102,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
896,'2018/09/21 18:07:20:114',3,1015.496338,454.899475,1062.939209,347.01358,1078.107788,199.578705,1086.170898,170.902466,1064.430298,174.837158,1087.389282,134.831238,873.842712,476.259644,835.907776,344.879761,832.959351,185.280746,839.01416,153.104263,869.376343,162.550262,836.101746,112.499977,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
897,'2018/09/21 18:07:20:187',3,1022.442505,456.570862,1073.106934,350.168396,1091.210449,227.921631,1099.882935,180.429977,1078.044434,177.941864,1100.213379,142.20546,881.014038,473.391968,846.684021,349.826294,855.111023,191.455353,858.144104,154.808121,886.432373,162.513718,857.588562,113.773972,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
898,'2018/09/21 18:07:20:256',3,1023.465149,457.045288,1074.992554,351.361237,1094.025757,229.425476,1103.880127,182.720734,1081.39856,179.581696,1106.106201,146.460327,882.421082,472.76123,848.997742,350.168823,857.838989,191.822083,863.077148,154.53981,888.057007,156.80899,861.982544,113.178612,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
899,'2018/09/21 18:07:20:324',3,1025.102539,457.84433,1078.137695,352.53009,1100.393799,231.383728,1111.490479,185.335922,1090.033325,186.140701,1114.956299,148.809235,884.202759,468.40741,855.111877,334.290222,869.761353,176.117493,872.369263,145.600189,889.783203,145.903763,873.528748,106.197403,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
900,'2018/09/21 18:07:20:391',3,1027.949951,459.175476,1080.423706,358.920319,1104.943237,232.88765,1116.45105,186.526993,1093.589355,187.727844,1120.891235,148.212341,887.009033,465.301056,856.915344,329.386719,875.84436,179.788132,877.645386,148.527634,907.174561,163.846176,880.499634,108.94355,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
901,'2018/09/21 18:07:20:464',3,1028.393066,459.229309,1082.488892,355.525696,1106.326782,233.180969,1112.622314,185.823792,1089.615723,174.467224,1116.866821,148.171463,887.699707,457.792175,858.104309,327.920563,878.846069,180.879898,877.647583,149.065277,906.513123,163.845856,879.666565,108.258636,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
902,'2018/09/21 18:07:20:542',3,1028.561157,459.358398,1080.89502,359.97821,1104.916748,233.100098,1106.143433,185.264221,1084.226685,184.243988,1109.619385,149.400696,888.601379,459.547913,858.110535,328.811859,877.720337,180.054214,874.281006,149.516861,903.684937,163.959442,873.919739,108.127373,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
903,'2018/09/21 18:07:20:609',3,1028.606689,459.523804,1080.526489,350.311493,1099.198853,232.462097,1097.667725,183.640045,1073.477783,182.546997,1100.089844,147.300858,888.994263,460.485352,858.069824,340.340027,874.559387,185.107239,870.432617,153.321716,896.250183,156.457336,870.640991,112.230583,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
904,'2018/09/21 18:07:20:678',3,1028.689941,459.707947,1079.907593,350.000946,1089.74707,203.219406,1088.87207,173.450867,1066.976563,174.472198,1090.595581,135.004517,889.312744,461.32074,858.020264,345.135864,869.737915,190.595581,866.373718,155.742508,891.258545,162.569138,866.748474,112.582352,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
905,'2018/09/21 18:07:20:756',3,1029.827515,461.141968,1077.922729,344.068665,1085.054932,215.529526,1082.107422,175.629135,1059.212036,177.646698,1081.095459,139.184662,890.728821,464.053833,856.903687,343.085724,865.960938,187.082794,866.425476,155.685318,886.984436,153.658264,866.17981,113.90406,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
