@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16}

@data
6582,'2019/02/24 21:04:36:295',32,290.5,457.200012,958,0.4,-2,-2,0,-1,5
6583,'2019/02/24 21:04:36:346',32,290.600006,457.700012,957,1,-5,0,0,0,5
6584,'2019/02/24 21:04:36:396',32,288.600006,456.100006,957,0,-16,-10,0,0,5
6585,'2019/02/24 21:04:36:447',32,290.5,453,956.400024,0,-8,-19,-1,0,5
6586,'2019/02/24 21:04:36:498',32,289,455.200012,957,0.6,-7,-12,-2,0,5
6587,'2019/02/24 21:04:36:548',32,290.100006,454.399994,956,0,-15,-2,0,0,5
6588,'2019/02/24 21:04:36:600',32,292.399994,453.799988,956.5,1.2,-6,0,-1,0,5
6589,'2019/02/24 21:04:36:651',32,287.399994,448.200012,956,0,0,-3,0,0,5
6590,'2019/02/24 21:04:36:702',32,283.799988,447.700012,955.5,0,-6,-15,-1,0,5
6591,'2019/02/24 21:04:36:753',32,284.100006,435.399994,955.5,0.4,-8,0,0,-1,5
6592,'2019/02/24 21:04:36:804',32,289.700012,435.399994,955.5,0,-8,-19,-1,0,5
6593,'2019/02/24 21:04:36:855',32,287.299988,415.600006,955.299988,0,-8,-26,-1,0,5
6594,'2019/02/24 21:04:36:907',32,287,393.5,954.5,0,-10,-9,0,0,5
6595,'2019/02/24 21:04:36:960',32,284.399994,351.600006,955.400024,0,0,-10,0,0,5
6596,'2019/02/24 21:04:37:011',32,281,305,956.099976,0,0,-11,-1,0,5
6597,'2019/02/24 21:04:37:062',32,280.100006,271.899994,955.400024,0,-11,-24,0,0,5
6598,'2019/02/24 21:04:37:113',32,275.799988,244.600006,956.5,0.7,-6,0,-1,0,5
6599,'2019/02/24 21:04:37:164',32,283.600006,237.899994,957,0,-13,-13,0,0,5
6600,'2019/02/24 21:04:37:216',32,280.299988,225.800003,955.5,0,-9,-19,-1,0,5
6601,'2019/02/24 21:04:37:268',32,278.299988,229.699997,955.5,0.6,-6,-17,0,0,5
6602,'2019/02/24 21:04:37:318',32,273.700012,219.399994,956.5,0.4,0,0,-1,-1,5
6603,'2019/02/24 21:04:37:369',32,272.700012,238.600006,956.5,0,0,0,0,0,5
6604,'2019/02/24 21:04:37:420',32,272.799988,263.600006,956,0,-12,0,0,0,5
6605,'2019/02/24 21:04:37:471',32,270.299988,279.399994,956,1.6,-7,0,-2,0,5
6606,'2019/02/24 21:04:37:522',32,276.100006,274.399994,954.5,0,-15,-1,0,0,5
6607,'2019/02/24 21:04:37:573',32,273.799988,271.399994,955,0.5,-7,-9,0,-1,5
6608,'2019/02/24 21:04:37:625',32,273.899994,260.200012,955.5,0.7,-7,0,-1,0,5
6609,'2019/02/24 21:04:37:676',32,265.399994,251.600006,955,0,0,0,-2,0,5
6610,'2019/02/24 21:04:37:727',32,266.299988,260.200012,955.5,0.7,0,-7,-1,0,5
6611,'2019/02/24 21:04:37:779',32,265.600006,256.600006,955.5,0,-10,0,-1,0,5
6612,'2019/02/24 21:04:37:831',32,268.299988,257.200012,955.5,0,-7,0,0,0,5
6613,'2019/02/24 21:04:37:882',32,274.700012,255.699997,955.5,0,-9,-8,-1,0,5
6614,'2019/02/24 21:04:37:933',32,275.700012,254.399994,955.5,0.3,-3,0,0,-1,5
6615,'2019/02/24 21:04:37:984',32,280.600006,255,956.400024,1.2,-6,0,0,0,5
6616,'2019/02/24 21:04:47:668',33,778.599976,211.199997,954,1.2,-117,-2,-2,0,6
6617,'2019/02/24 21:04:47:719',33,862.400024,206.600006,953,0,-38,-1,0,0,6
6618,'2019/02/24 21:04:47:771',33,941.799988,206.399994,953.5,0,-22,0,-1,0,6
6619,'2019/02/24 21:04:47:822',33,854.599976,215,952.900024,0,-38,-4,0,0,6
6620,'2019/02/24 21:04:47:873',33,791.599976,216,952.5,0.8,-6,-5,-1,-2,6
6621,'2019/02/24 21:04:47:925',33,845.400024,206.800003,952.900024,0,-51,-4,0,0,6
6622,'2019/02/24 21:04:47:976',33,947,214.399994,952.5,1.8,-55,0,0,0,6
6623,'2019/02/24 21:04:48:026',33,971.200012,214.100006,952.5,1.2,-70,-1,0,0,6
6624,'2019/02/24 21:04:48:078',33,895.700012,210,952.099976,0,-72,-1,-1,0,6
6625,'2019/02/24 21:04:48:129',33,939.099976,212.5,952.5,0,-35,-5,0,0,6
6626,'2019/02/24 21:04:48:180',33,976,212.699997,953.400024,0.1,-10,-1,-1,-1,6
6627,'2019/02/24 21:04:48:232',33,980,212.899994,953.400024,1.6,0,-5,0,0,6
6628,'2019/02/24 21:04:48:284',33,980.400024,213.5,954,0.4,-1,-3,0,0,6
6629,'2019/02/24 21:04:48:335',33,973.200012,213.899994,953.799988,0,0,-1,-2,0,6
6630,'2019/02/24 21:04:48:386',33,848.5,210.600006,953,0.5,-85,-2,0,-1,6
6631,'2019/02/24 21:04:48:437',33,838.200012,211.399994,954,0,-88,-1,0,0,6
6632,'2019/02/24 21:04:48:488',33,701.200012,213.399994,955,0,-62,-3,0,0,6
6633,'2019/02/24 21:04:48:538',33,774.5,214.199997,955,0.4,-76,-7,0,-1,6
6634,'2019/02/24 21:04:48:589',33,777,214.600006,955.5,0.6,-13,-6,0,0,6
6635,'2019/02/24 21:04:48:640',33,980.299988,217.800003,955.5,0.6,-1,0,-1,0,6
6636,'2019/02/24 21:04:48:691',33,967.700012,225.199997,957,1.2,0,-2,0,0,6
6637,'2019/02/24 21:04:48:743',33,816.700012,223,957.5,0.8,-102,-5,0,-2,6
6638,'2019/02/24 21:04:48:793',33,731.400024,222.899994,957.5,0,-51,-1,-1,0,6
6639,'2019/02/24 21:04:48:845',33,799.299988,225.199997,958.5,1,-25,-8,-1,0,6
6640,'2019/02/24 21:04:48:896',33,938.5,230.199997,958.5,0.6,-121,-12,-1,0,6
6641,'2019/02/24 21:04:48:947',33,693.299988,227.199997,958,0.5,-9,-6,0,0,6
6642,'2019/02/24 21:04:48:999',33,734.5,232.600006,958.299988,0,-35,0,-1,0,6
6643,'2019/02/24 21:04:49:051',33,734.099976,231.600006,957.5,0,-48,-6,-1,0,6
6644,'2019/02/24 21:04:49:103',33,841.700012,230.600006,958.900024,0,-102,-8,0,0,6
6645,'2019/02/24 21:04:49:154',33,843.799988,225.699997,959,0.5,-80,-9,0,-1,6
6646,'2019/02/24 21:04:49:205',33,820.599976,226.800003,959.099976,0,-128,-3,-1,0,6
6647,'2019/02/24 21:04:49:256',33,705.900024,226.399994,958.5,1.2,-27,-9,-1,0,6
6648,'2019/02/24 21:04:49:307',33,822.400024,218.199997,960,0.9,-40,-12,0,0,6
6649,'2019/02/24 21:04:49:358',33,726.900024,217.199997,960,0.1,-71,-6,0,-1,6
6650,'2019/02/24 21:04:49:408',33,766.099976,214.699997,960.5,0,-12,-2,0,0,6
6651,'2019/02/24 21:04:49:460',33,776.299988,217,960.900024,0,-42,0,0,0,6
6652,'2019/02/24 21:04:49:511',33,762.900024,220,961.5,0,-84,0,-1,0,6
6653,'2019/02/24 21:04:49:562',33,856.799988,220.800003,962.900024,0,-141,-7,0,0,6
6654,'2019/02/24 21:04:49:614',33,626,219.399994,962.5,0.4,-97,-9,0,-1,6
6655,'2019/02/24 21:04:49:665',33,605.200012,216.800003,962.5,0,-54,-3,-1,0,6
6656,'2019/02/24 21:04:49:717',33,593.700012,216.199997,962.5,0,0,0,-1,0,6
6657,'2019/02/24 21:04:49:768',33,645,212.399994,963.5,0,-68,-4,0,0,6
6658,'2019/02/24 21:04:49:820',33,659.599976,207,961.5,0.8,-19,-5,-3,-2,6
6659,'2019/02/24 21:04:49:872',33,671.799988,205.399994,962.900024,0,-82,-11,0,0,6
6660,'2019/02/24 21:04:49:924',33,691.099976,204.800003,963,0.6,0,0,0,0,6
6661,'2019/02/24 21:04:49:975',33,899.700012,214,962,1.5,0,-11,0,-1,6
6662,'2019/02/24 21:04:50:026',33,973.900024,209.399994,962.5,1.8,-61,-3,0,-2,6
6663,'2019/02/24 21:04:50:077',33,811.900024,210.199997,962.099976,0,-61,-3,-1,0,6
6664,'2019/02/24 21:04:50:128',33,729.099976,212.399994,963.5,0,-117,-5,-1,0,6
6665,'2019/02/24 21:04:50:178',33,695.099976,208.5,963.5,0,-4,-4,-1,0,6
6666,'2019/02/24 21:04:50:230',33,754.200012,206,963,0,0,-9,0,0,6
6667,'2019/02/24 21:04:50:281',33,873.5,206.800003,963.5,0,0,-12,0,0,6
6668,'2019/02/24 21:04:50:333',33,943.5,210.399994,963.5,0,0,-6,-1,0,6
6669,'2019/02/24 21:04:50:383',33,980.5,211.800003,962.5,0,-1,-3,-1,0,6
6670,'2019/02/24 21:04:50:435',33,980.5,211.5,963,1.5,-1,-3,0,-3,6
6671,'2019/02/24 21:04:50:486',33,980,211,963,1,0,-2,0,-2,6
6672,'2019/02/24 21:04:50:538',33,980,212.399994,963.400024,0.5,0,-2,0,0,6
6673,'2019/02/24 21:04:50:589',33,980.400024,209.899994,962,0,-1,-11,0,0,6
6674,'2019/02/24 21:04:50:640',33,978.200012,210.199997,961.5,2,-10,-6,-1,0,6
6675,'2019/02/24 21:04:50:690',33,734.799988,209.399994,962,0.8,-37,-9,-2,-2,6
6676,'2019/02/24 21:04:50:741',33,730,211.800003,961.5,1.2,-71,0,0,0,6
6677,'2019/02/24 21:04:50:793',33,859.799988,222.800003,962.099976,0,-46,-3,-1,0,6
6678,'2019/02/24 21:04:50:844',33,790.599976,210.899994,961.5,0,-38,-5,0,0,6
6679,'2019/02/24 21:04:50:895',33,717.900024,211.5,962,0,-39,-2,0,0,6
6680,'2019/02/24 21:04:50:945',33,685.099976,213.800003,962,0.5,-65,-4,0,-1,6
6681,'2019/02/24 21:04:50:996',33,779.799988,216.399994,962,0,0,-3,0,0,6
6682,'2019/02/24 21:04:51:047',33,876.599976,212.399994,961.5,1.2,-82,-4,-1,0,6
6683,'2019/02/24 21:04:51:099',33,771.799988,211.800003,961.5,1,-7,-4,0,0,6
6684,'2019/02/24 21:04:51:150',33,897.299988,213.800003,962,0,-93,-4,0,0,6
6685,'2019/02/24 21:04:51:202',33,743.799988,216,961.700012,0.2,-82,0,0,-1,6
6686,'2019/02/24 21:04:51:253',33,746.599976,219.800003,961,0.5,-10,-6,0,-1,6
6687,'2019/02/24 21:04:51:304',33,702.799988,212.600006,960.5,1.2,-45,0,-1,0,6
6688,'2019/02/24 21:04:51:356',33,696.200012,211.199997,961,0.4,-107,-7,0,-1,6
6689,'2019/02/24 21:04:51:407',33,596.900024,209.399994,961,0,-42,-7,0,0,6
6690,'2019/02/24 21:04:51:458',33,582.799988,207.899994,960.099976,0.4,-36,-4,-1,0,6
6691,'2019/02/24 21:04:51:509',33,645.200012,209.399994,961,0,-32,-4,0,0,6
6692,'2019/02/24 21:04:51:560',33,746.200012,215.100006,960.599976,0,-23,-1,-3,0,6
6693,'2019/02/24 21:04:51:610',33,737.200012,213.399994,961.5,0,-60,-7,-1,0,6
6694,'2019/02/24 21:04:51:661',33,820.299988,215.399994,960,0.8,-58,0,0,-2,6
6695,'2019/02/24 21:04:51:712',33,777.299988,210.399994,960.5,0.6,-58,-9,0,0,6
6696,'2019/02/24 21:04:51:763',33,724.099976,214.5,960,0,0,-1,0,0,6
6697,'2019/02/24 21:04:51:814',33,718.599976,211.199997,960.099976,0,-55,-4,-1,0,6
6698,'2019/02/24 21:04:51:865',33,571.099976,213.899994,959.5,0,-34,0,0,0,6
6699,'2019/02/24 21:04:51:916',33,660.400024,208.5,958.5,0,-58,0,-1,0,6
6700,'2019/02/24 21:04:51:966',33,664,212.800003,958,0,0,-5,0,0,6
6701,'2019/02/24 21:04:52:018',33,714.599976,214.600006,957.5,0,-56,-8,0,0,6
6702,'2019/02/24 21:04:52:069',33,577.400024,218.100006,957.5,0,-32,-7,0,0,6
6703,'2019/02/24 21:04:52:120',33,707.200012,215.199997,958,0,0,-3,0,0,6
6704,'2019/02/24 21:04:52:171',33,776.900024,216.199997,958,0,-91,0,0,0,6
6705,'2019/02/24 21:04:52:223',33,592.099976,210.399994,957.900024,0,-63,-1,0,0,6
6706,'2019/02/24 21:04:52:274',33,559.200012,210.5,958,0.5,-30,-1,0,-1,6
6707,'2019/02/24 21:04:52:325',33,650.400024,201.800003,958.5,0.4,-39,0,-1,-1,6
6708,'2019/02/24 21:04:52:376',33,577.099976,205.100006,958.5,0,-38,-4,-1,0,6
6709,'2019/02/24 21:04:52:428',33,571.799988,204.699997,958,1,-64,-5,0,0,6
6710,'2019/02/24 21:04:52:478',33,568.200012,205,958.5,0,0,-2,0,0,6
6711,'2019/02/24 21:04:52:529',33,637.299988,205.699997,960.5,0,-89,-1,0,0,6
6712,'2019/02/24 21:04:52:580',33,538.099976,200.899994,960,1.5,0,0,0,-3,6
6713,'2019/02/24 21:05:02:893',34,245.899994,294.5,957,0.5,-5,0,0,-1,7
6714,'2019/02/24 21:05:02:945',34,247,346.799988,957.799988,1,-6,-8,0,0,7
6715,'2019/02/24 21:05:02:996',34,235.100006,339.799988,956.400024,0,-14,-19,-2,0,7
6716,'2019/02/24 21:05:03:048',34,307.100006,430.399994,957,0.9,-4,0,0,0,7
6717,'2019/02/24 21:05:03:100',34,287.200012,561.200012,957,0,-29,-36,0,0,7
6718,'2019/02/24 21:05:03:151',34,279.700012,589.400024,956.5,0,-26,-44,0,0,7
6719,'2019/02/24 21:05:03:202',34,266.200012,538.799988,956.5,0,-18,-26,-1,0,7
6720,'2019/02/24 21:05:03:253',34,252,565.400024,957,0,-5,-17,0,0,7
6721,'2019/02/24 21:05:03:305',34,248.699997,515.299988,958,0,-8,-13,-2,0,7
6722,'2019/02/24 21:05:03:355',34,238.5,530,957.5,0.6,0,-15,0,0,7
6723,'2019/02/24 21:05:03:407',34,248.300003,464.5,957,0.5,0,-59,0,-1,7
6724,'2019/02/24 21:05:03:458',34,250.600006,488.700012,958,0,-11,-13,0,0,7
6725,'2019/02/24 21:05:03:509',34,264.700012,553,958.099976,0,-18,-11,-1,0,7
6726,'2019/02/24 21:05:03:561',34,261,511.799988,958.799988,0,-7,-36,0,0,7
6727,'2019/02/24 21:05:03:613',34,276.600006,460.200012,957.099976,0,-9,-26,-1,0,7
6728,'2019/02/24 21:05:03:664',34,267.5,505.700012,958.5,1,-3,-41,0,0,7
6729,'2019/02/24 21:05:03:716',34,261.799988,546.599976,958.5,0,0,-57,0,0,7
6730,'2019/02/24 21:05:03:767',34,245.300003,481.899994,958.5,0,-3,-15,0,0,7
6731,'2019/02/24 21:05:03:818',34,254.100006,439.600006,958.200012,0,-15,-30,-2,0,7
6732,'2019/02/24 21:05:03:870',34,258.399994,408.799988,959.5,1.6,-16,-28,0,0,7
6733,'2019/02/24 21:05:03:921',34,262.899994,357,960,0,-12,-39,0,0,7
6734,'2019/02/24 21:05:03:973',34,260.399994,398,960,0.6,0,0,0,0,7
6735,'2019/02/24 21:05:04:025',34,276.200012,453.5,959.5,1,0,-19,-1,0,7
6736,'2019/02/24 21:05:04:076',34,287.200012,448.100006,960,1,0,-15,0,0,7
6737,'2019/02/24 21:05:04:126',34,281.200012,432.899994,960.5,0,-2,-27,-1,0,7
6738,'2019/02/24 21:05:04:177',34,271.100006,383.600006,960.200012,0.5,-22,-30,-2,-1,7
6739,'2019/02/24 21:05:04:229',34,262.299988,346.5,958.799988,0.6,-11,-3,-2,-2,7
6740,'2019/02/24 21:05:04:280',34,264.600006,406.200012,958.099976,2,-14,0,-1,0,7
6741,'2019/02/24 21:05:04:332',34,270.899994,381.200012,958.900024,0,-1,-25,0,0,7
6742,'2019/02/24 21:05:04:384',34,276.200012,405.799988,958.5,0,-6,0,-1,0,7
6743,'2019/02/24 21:05:04:434',34,272.899994,413.100006,958.5,0,0,0,0,0,7
6744,'2019/02/24 21:05:04:486',34,271.399994,373,958.799988,0,0,-34,0,0,7
6745,'2019/02/24 21:05:04:537',34,270.200012,362.399994,958,0.6,-15,0,0,0,7
6746,'2019/02/24 21:05:04:587',34,268,410.200012,959,0,-14,-40,0,0,7
6747,'2019/02/24 21:05:04:638',34,269.5,399.399994,959,0.9,-15,0,0,0,7
6748,'2019/02/24 21:05:04:689',34,258.600006,508.100006,959.5,0,-8,0,0,0,7
6749,'2019/02/24 21:05:04:740',34,261.399994,522.400024,959.5,0,-8,0,0,0,7
6750,'2019/02/24 21:05:04:791',34,260.700012,480.899994,960.5,0,-9,-56,0,0,7
6751,'2019/02/24 21:05:04:843',34,254.699997,410.200012,960.5,0,-10,0,0,0,7
6752,'2019/02/24 21:05:04:894',34,261.899994,476,961.099976,0,-7,-30,-1,0,7
6753,'2019/02/24 21:05:04:945',34,261.799988,441.100006,961,0,-10,0,-2,0,7
6754,'2019/02/24 21:05:04:995',34,263.799988,584.799988,960.5,0.6,-10,-38,-1,0,7
6755,'2019/02/24 21:05:05:047',34,271.799988,521.599976,961,0,-4,-26,-2,0,7
6756,'2019/02/24 21:05:05:098',34,263.200012,447,960.599976,0.5,0,-64,-1,0,7
6757,'2019/02/24 21:05:05:148',34,256.5,403.5,961,0,-19,0,0,0,7
6758,'2019/02/24 21:05:05:200',34,263.600006,392.299988,960,1.5,-8,-13,0,-3,7
6759,'2019/02/24 21:05:05:251',34,266.100006,445.299988,960,0,-5,-18,0,0,7
6760,'2019/02/24 21:05:05:303',34,279,641.799988,960.5,0.8,-12,0,0,-2,7
6761,'2019/02/24 21:05:05:354',34,274.600006,649.299988,959,0,-2,-55,0,0,7
6762,'2019/02/24 21:05:05:406',34,275.5,602.099976,958.599976,0.4,-11,-48,-1,-4,7
6763,'2019/02/24 21:05:05:458',34,249.899994,621,959,1,0,-16,0,-2,7
6764,'2019/02/24 21:05:05:509',34,257.299988,740.799988,959.5,0,-1,0,-1,0,7
6765,'2019/02/24 21:05:05:560',34,258,690.599976,960,1.2,-14,-71,0,0,7
6766,'2019/02/24 21:05:05:611',34,255.899994,568.799988,959.5,0,-11,-34,0,0,7
6767,'2019/02/24 21:05:05:663',34,267.700012,595.599976,960,1,-11,0,0,0,7
6768,'2019/02/24 21:05:05:714',34,266.200012,580,960,0.5,-7,-30,0,0,7
6769,'2019/02/24 21:05:05:766',34,272,585.5,959.599976,0,0,-15,-2,0,7
6770,'2019/02/24 21:05:05:816',34,267.899994,573.799988,960,0,-18,-11,0,0,7
6771,'2019/02/24 21:05:05:867',34,263.700012,565.599976,959.5,0,0,-4,0,0,7
6772,'2019/02/24 21:05:05:918',34,260.100006,580.400024,959.099976,0,-19,-26,-2,0,7
6773,'2019/02/24 21:05:05:969',34,258.600006,548,959,1.2,-11,-5,0,0,7
6774,'2019/02/24 21:05:06:020',34,249.199997,491.700012,958,0,-10,-20,-2,0,7
6775,'2019/02/24 21:05:06:072',34,258.200012,445.899994,958,0,-4,-29,0,0,7
6776,'2019/02/24 21:05:06:122',34,269.100006,392.799988,957,0,-11,-12,0,0,7
6777,'2019/02/24 21:05:06:174',34,279.5,383.700012,958,1,-3,-37,0,0,7
6778,'2019/02/24 21:05:06:225',34,273.600006,389.5,957,0,-6,-23,-2,0,7
6779,'2019/02/24 21:05:06:277',34,272.600006,388.299988,956.5,0,-22,0,0,0,7
6780,'2019/02/24 21:05:06:329',34,261.299988,380,956.599976,0,-7,-9,-1,0,7
6781,'2019/02/24 21:05:06:380',34,268.899994,375,957,0,-13,-12,0,0,7
6782,'2019/02/24 21:05:06:430',34,261.5,329.200012,957.5,0,-4,-30,0,0,7
6783,'2019/02/24 21:05:06:481',34,276.600006,283.399994,958.400024,2,-1,-28,0,-4,7
6784,'2019/02/24 21:05:06:532',34,274.600006,303.299988,959,1,-2,-8,0,-2,7
6785,'2019/02/24 21:05:06:583',34,270.899994,280.799988,959,2.5,-2,-20,0,-1,7
6786,'2019/02/24 21:05:06:635',34,269.600006,289,960,0,-2,-19,0,0,7
6787,'2019/02/24 21:05:06:687',34,271.299988,244.5,960,1.5,0,-41,0,0,7
6788,'2019/02/24 21:05:06:738',34,264.799988,275.799988,961,0,-18,-5,0,0,7
6789,'2019/02/24 21:05:06:789',34,271.899994,285.399994,960.5,0.6,-14,-4,-1,0,7
6790,'2019/02/24 21:05:06:841',34,261.399994,376.200012,960.700012,0.5,0,-2,-1,0,7
6791,'2019/02/24 21:05:06:891',34,304.100006,402.299988,962.5,0,-19,-3,0,0,7
6792,'2019/02/24 21:05:06:942',34,312,366,962.900024,0,-16,-30,0,0,7
6793,'2019/02/24 21:05:06:993',34,319.5,366.100006,963,0.5,-5,-9,0,0,7
6794,'2019/02/24 21:05:07:045',34,300.200012,368.200012,963.900024,0,-15,-6,0,0,7
6795,'2019/02/24 21:05:07:096',34,288.399994,356,963.5,0,0,-10,0,0,7
6796,'2019/02/24 21:05:07:147',34,306.100006,360.200012,963.599976,0,-16,-35,-1,0,7
6797,'2019/02/24 21:05:07:198',34,294.600006,324.799988,964.099976,0,-14,-30,-1,0,7
6798,'2019/02/24 21:05:07:250',34,277.200012,375.799988,963.5,0,0,-8,-1,0,7
6799,'2019/02/24 21:05:07:301',34,259.5,331,963.200012,0,-36,-45,-1,0,7
6800,'2019/02/24 21:05:07:351',34,265.299988,301,961.799988,0,0,-18,0,0,7
6801,'2019/02/24 21:05:07:402',34,251.300003,286.399994,961,0.1,-2,-25,0,-1,7
6802,'2019/02/24 21:05:07:453',34,275.399994,256.200012,959.5,1.8,-16,-2,-1,0,7
6803,'2019/02/24 21:05:07:504',34,243.199997,262.200012,960,1.5,-20,0,0,0,7
6804,'2019/02/24 21:05:07:556',34,212.5,228.199997,958.5,0.6,0,0,-1,0,7
6805,'2019/02/24 21:05:07:608',34,192.5,318.200012,957.900024,0.5,0,-6,0,-1,7
6806,'2019/02/24 21:05:07:659',34,203.199997,299.5,956.5,0,0,-36,-1,0,7
6807,'2019/02/24 21:05:07:711',34,393.299988,314.600006,953.5,0.6,0,0,-1,0,7
6808,'2019/02/24 21:05:07:763',34,409.799988,322.899994,951,0,-32,0,-2,0,7
6809,'2019/02/24 21:05:07:814',34,353.600006,354.100006,950,0,-18,-42,-2,0,7
6810,'2019/02/24 21:05:07:865',34,304.399994,277.5,949,0.5,-34,-35,0,0,7
6811,'2019/02/24 21:05:07:916',34,266.299988,247.399994,950,0,-7,-18,0,0,7
6812,'2019/02/24 21:05:07:967',34,300.899994,232.199997,8.5,0,-33,-28,-1,0,7
6813,'2019/02/24 21:05:08:018',34,269.899994,247,6.5,0.4,-19,0,-1,-1,7
6814,'2019/02/24 21:05:08:070',34,225.5,227.899994,6,0,-24,-21,-4,0,7
6815,'2019/02/24 21:05:08:122',34,213.399994,229.399994,5.5,0,-20,0,0,0,7
6816,'2019/02/24 21:05:08:173',34,180.899994,278.100006,6,0.5,-10,-3,0,0,7
6817,'2019/02/24 21:05:08:224',34,201.5,254.399994,6,0,-5,-14,0,0,7
6818,'2019/02/24 21:05:08:275',34,214.800003,246.199997,4.2,0,-7,-35,-2,0,7
6819,'2019/02/24 21:05:08:326',34,204.699997,221.800003,1.5,0,0,-10,0,0,7
6820,'2019/02/24 21:05:08:377',34,205.600006,219,3,0.4,-22,-15,-4,-1,7
6821,'2019/02/24 21:05:08:428',34,222.100006,199.399994,5,0.6,0,-19,0,0,7
6822,'2019/02/24 21:05:08:480',34,235.300003,189.199997,3.3,0,-2,-13,-3,0,7
6823,'2019/02/24 21:05:08:531',34,227.199997,226.199997,6.5,0,-29,-7,-1,0,7
6824,'2019/02/24 21:05:08:582',34,203.800003,197.399994,5.1,0,-10,-4,0,0,7
6825,'2019/02/24 21:05:08:633',34,207.199997,205.199997,3,0.8,0,0,-4,-2,7
6826,'2019/02/24 21:05:08:685',34,231,215,6.6,0,-15,-16,0,0,7
6827,'2019/02/24 21:05:08:736',34,231.399994,188.600006,3.9,0,0,-18,-6,0,7
6828,'2019/02/24 21:05:16:261',35,290.799988,314.700012,959.5,0,-10,-5,-1,0,8
6829,'2019/02/24 21:05:16:312',35,268.299988,336.200012,958.099976,0,-22,-23,-1,0,8
6830,'2019/02/24 21:05:16:364',35,288.899994,309.299988,957,0,0,0,0,0,8
6831,'2019/02/24 21:05:16:414',35,340.200012,401.5,956,0.5,-10,0,0,0,8
6832,'2019/02/24 21:05:16:466',35,368.899994,407,954,1,0,0,0,-2,8
6833,'2019/02/24 21:05:16:518',35,387,454.799988,954.5,0.6,-24,0,0,-2,8
6834,'2019/02/24 21:05:16:569',35,407.299988,480.600006,954,2,-37,-4,0,-2,8
6835,'2019/02/24 21:05:16:620',35,389.299988,444.399994,956,0,-35,-19,0,0,8
6836,'2019/02/24 21:05:16:672',35,375.899994,447,955.5,0.8,-16,-5,0,-2,8
6837,'2019/02/24 21:05:16:723',35,428.200012,406.100006,956,0.5,0,-34,0,-1,8
6838,'2019/02/24 21:05:16:775',35,513,407.299988,957,1,-28,0,-2,0,8
6839,'2019/02/24 21:05:16:826',35,496.100006,466.600006,957.200012,1.5,-19,-3,-2,0,8
6840,'2019/02/24 21:05:16:876',35,491.799988,442.100006,957,0,0,-9,0,0,8
6841,'2019/02/24 21:05:16:926',35,557.799988,408,957.5,0,0,-30,0,0,8
6842,'2019/02/24 21:05:16:979',35,609.599976,413.100006,958.5,0,-16,-27,0,0,8
6843,'2019/02/24 21:05:17:029',35,638,393.200012,960,0,-39,-13,0,0,8
6844,'2019/02/24 21:05:17:081',35,728.200012,410.100006,960,0.5,-92,-1,0,-1,8
6845,'2019/02/24 21:05:17:133',35,610.5,429.200012,960.5,1,-37,-14,0,0,8
6846,'2019/02/24 21:05:17:185',35,597.099976,403.399994,960.900024,0,0,-15,0,0,8
6847,'2019/02/24 21:05:17:237',35,809.099976,342.200012,960.5,0,-28,-42,0,0,8
6848,'2019/02/24 21:05:17:287',35,890.299988,374.5,960,0.5,-30,-28,0,-1,8
6849,'2019/02/24 21:05:17:338',35,796.400024,408,960.5,0,-4,-20,0,0,8
6850,'2019/02/24 21:05:17:389',35,927.400024,375.799988,959.099976,0,-83,0,-1,0,8
6851,'2019/02/24 21:05:17:441',35,886.5,386.399994,957.5,0.4,-15,0,-1,-1,8
6852,'2019/02/24 21:05:17:492',35,894.400024,331.799988,957,0,0,-8,0,0,8
6853,'2019/02/24 21:05:17:545',35,929,323,957.5,0,-83,0,-1,0,8
6854,'2019/02/24 21:05:17:596',35,784.599976,304.200012,956.5,0,-6,0,-1,0,8
6855,'2019/02/24 21:05:17:647',35,980,296.600006,956.5,0.5,0,-36,-1,0,8
6856,'2019/02/24 21:05:17:698',35,886.5,311.399994,956.099976,0,-100,0,-1,0,8
6857,'2019/02/24 21:05:17:749',35,918.799988,278.899994,957,0.5,-106,-27,0,0,8
6858,'2019/02/24 21:05:17:800',35,887.5,265.5,957,0,-59,-17,0,0,8
6859,'2019/02/24 21:05:17:852',35,766.099976,313.799988,956.5,0.4,-79,0,0,-1,8
6860,'2019/02/24 21:05:17:902',35,818.700012,306.200012,957.5,0,-77,-16,0,0,8
6861,'2019/02/24 21:05:17:954',35,770.599976,297.700012,956.5,0,0,-19,-1,0,8
6862,'2019/02/24 21:05:18:006',35,822.5,280.600006,956.200012,0,-120,-14,-2,0,8
6863,'2019/02/24 21:05:18:057',35,691.200012,307.200012,957,0.1,-4,-6,0,-1,8
6864,'2019/02/24 21:05:18:108',35,668.200012,379,956.5,0,-26,0,0,0,8
6865,'2019/02/24 21:05:18:159',35,684.5,334.200012,955.5,0,0,-40,-1,0,8
