@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric

@data
30414,'2019/02/25 20:30:31:882',24,690.400024,87,960,950,?,?,406,789,5,10,13,29,962
30415,'2019/02/25 20:30:31:908',24,703.799988,87,960,949.900024,?,?,406,789,5,10,13,29,962
30416,'2019/02/25 20:30:31:908',24,717.200012,86.400002,960,949.799988,?,?,406,789,5,10,13,29,962
30417,'2019/02/25 20:30:31:908',24,730.599976,85.800003,960,949.700012,?,?,406,789,5,10,13,29,962
30418,'2019/02/25 20:30:31:908',24,744,85.199997,960,949.599976,?,?,406,789,5,10,13,29,962
30419,'2019/02/25 20:30:31:909',24,736.599976,84.599998,960,949.5,?,?,406,789,5,10,13,29,962
30420,'2019/02/25 20:30:31:923',24,729.200012,83.900002,960,949.599976,?,?,406,789,5,10,13,29,962
30421,'2019/02/25 20:30:31:923',24,721.799988,83.400002,960,949.700012,?,?,406,789,5,10,13,29,962
30422,'2019/02/25 20:30:31:924',24,714.400024,82.900002,960,949.799988,?,?,406,789,5,10,13,29,962
30423,'2019/02/25 20:30:31:924',24,707.099976,82.400002,960,949.900024,?,?,406,789,5,10,13,29,962
30424,'2019/02/25 20:30:31:938',24,702.400024,82.599998,960,950,?,?,406,789,5,10,13,29,962
30425,'2019/02/25 20:30:31:938',24,697.700012,82.800003,960,950,?,?,406,789,5,10,13,29,962
30426,'2019/02/25 20:30:31:938',24,693,83.400002,960,950,?,?,406,789,5,10,13,29,962
30427,'2019/02/25 20:30:31:938',24,698.5,84,960,950,?,?,406,789,5,10,13,29,962
30428,'2019/02/25 20:30:31:955',24,704,85.800003,960,950,?,?,406,789,5,10,13,29,962
30429,'2019/02/25 20:30:31:956',24,714.299988,87.599998,960,950,?,?,406,789,5,10,13,29,962
30430,'2019/02/25 20:30:31:956',24,724.599976,89.5,960,950,?,?,406,789,5,10,13,29,962
30431,'2019/02/25 20:30:31:956',24,732.299988,91.400002,960,950,?,?,406,789,5,10,13,29,962
30432,'2019/02/25 20:30:31:956',24,740,93.300003,960,949.900024,?,?,406,789,5,10,13,29,962
30433,'2019/02/25 20:30:31:956',24,747.599976,95.199997,960,949.799988,?,?,406,789,5,10,13,29,962
30434,'2019/02/25 20:30:31:956',24,755.200012,96.400002,960,949.700012,?,?,406,789,5,10,13,29,962
30435,'2019/02/25 20:30:31:956',24,763.599976,97.599998,960,949.599976,?,?,406,789,5,10,13,29,962
30436,'2019/02/25 20:30:31:983',24,772,98.800003,960,949.599976,?,?,406,789,5,10,13,29,962
30437,'2019/02/25 20:30:31:983',24,770.200012,99.300003,960,949.599976,?,?,406,789,5,10,13,29,962
30438,'2019/02/25 20:30:31:983',24,768.400024,98.599998,960,949.599976,?,?,406,789,5,10,13,29,962
30439,'2019/02/25 20:30:31:983',24,766.599976,97.900002,960,949.599976,?,?,406,789,5,10,13,29,962
30440,'2019/02/25 20:30:31:984',24,768,97.199997,960,949.599976,?,?,406,789,5,10,13,29,962
30441,'2019/02/25 20:30:31:999',24,772,96.099998,960,949.599976,?,?,406,789,5,10,13,29,962
30442,'2019/02/25 20:30:31:999',24,776,95,960,949.700012,?,?,406,789,5,10,13,29,962
30443,'2019/02/25 20:30:31:999',24,780,93.900002,960,949.799988,?,?,406,789,5,10,13,29,962
30444,'2019/02/25 20:30:31:999',24,780.400024,92.800003,960,949.900024,?,?,406,789,5,10,13,29,962
30445,'2019/02/25 20:30:32:013',24,780,91.800003,960,950,?,?,406,789,5,10,13,29,962
30446,'2019/02/25 20:30:32:013',24,779.599976,90.800003,960,950,?,?,406,789,5,10,13,29,962
30447,'2019/02/25 20:30:32:014',24,779.200012,90.5,960,950,?,?,406,789,5,10,13,29,962
30448,'2019/02/25 20:30:32:014',24,780.5,90.199997,960,950,?,?,406,789,5,10,13,29,962
30449,'2019/02/25 20:30:32:028',24,781.799988,90.099998,960,950,?,?,406,789,5,10,13,29,962
30450,'2019/02/25 20:30:32:028',24,779.900024,90,960,950,?,?,406,789,5,10,13,29,962
30451,'2019/02/25 20:30:32:028',24,778,90.300003,960,950,?,?,406,789,5,10,13,29,962
30452,'2019/02/25 20:30:32:028',24,766.099976,90.599998,960,950,?,?,406,789,5,10,13,29,962
30453,'2019/02/25 20:30:32:045',24,754.200012,90.900002,960,950.099976,?,?,406,789,5,10,13,29,962
30454,'2019/02/25 20:30:32:045',24,745.900024,90,960,950.200012,?,?,406,789,5,10,13,29,962
30455,'2019/02/25 20:30:32:045',24,737.599976,89,960,950.299988,?,?,406,789,5,10,13,29,962
30456,'2019/02/25 20:30:32:045',24,729.299988,88,960,950.400024,?,?,406,789,5,10,13,29,962
30457,'2019/02/25 20:30:32:045',24,723.900024,87,960,950.5,?,?,406,789,5,10,13,29,962
30458,'2019/02/25 20:30:32:061',24,716.799988,86,960,950.5,?,?,406,789,5,10,13,29,962
30459,'2019/02/25 20:30:32:061',24,709.700012,85.199997,960,950.5,?,?,406,789,5,10,13,29,962
30460,'2019/02/25 20:30:32:061',24,702.599976,84.400002,960,950.5,?,?,406,789,5,10,13,29,962
30461,'2019/02/25 20:30:32:061',24,695.5,83.599998,960,950.5,?,?,406,789,5,10,13,29,962
30462,'2019/02/25 20:30:32:061',24,725.599976,82.800003,960,950.5,?,?,406,789,5,10,13,29,962
30463,'2019/02/25 20:30:32:061',24,755.700012,82,960,950.5,?,?,406,789,5,10,13,29,962
30464,'2019/02/25 20:30:32:061',24,785.799988,82.900002,960,950.5,?,?,406,789,5,10,13,29,962
30465,'2019/02/25 20:30:32:061',24,815.900024,83.800003,960,950.5,?,?,406,789,5,10,13,29,962
30466,'2019/02/25 20:30:32:061',24,846,84.699997,960,950.5,?,?,406,789,5,10,13,29,962
30467,'2019/02/25 20:30:32:061',24,873.299988,85.599998,960,950.5,?,?,406,789,5,10,13,29,962
30468,'2019/02/25 20:30:32:088',24,900.599976,86.5,960,950.5,?,?,406,789,5,10,13,29,962
30469,'2019/02/25 20:30:32:088',24,927.900024,86.900002,960,950.5,?,?,406,789,5,10,13,29,962
30470,'2019/02/25 20:30:32:088',24,955.200012,87.300003,960,950.5,?,?,406,789,5,10,13,29,962
30471,'2019/02/25 20:30:32:088',24,982.5,87.699997,960,950.5,?,?,406,789,5,10,13,29,962
30472,'2019/02/25 20:30:32:088',24,982.5,88.099998,960,950.5,?,?,406,789,5,10,13,29,962
30473,'2019/02/25 20:30:32:103',24,982.5,88.900002,960,950.400024,?,?,406,789,5,10,13,29,962
30474,'2019/02/25 20:30:32:104',24,982.5,89.199997,960,950.299988,?,?,406,789,5,10,13,29,962
30475,'2019/02/25 20:30:32:104',24,982.5,89.5,960,950.200012,?,?,406,789,5,10,13,29,962
30476,'2019/02/25 20:30:32:119',24,982.5,89.300003,960,950.099976,?,?,406,789,5,10,13,29,962
30477,'2019/02/25 20:30:32:119',24,982.400024,89.099998,960,950,?,?,406,789,5,10,13,29,962
30478,'2019/02/25 20:30:32:119',24,982.299988,88.900002,960,950,?,?,406,789,5,10,13,29,962
30479,'2019/02/25 20:30:32:134',24,982.200012,88.800003,960,950,?,?,406,789,5,10,13,29,962
30480,'2019/02/25 20:30:32:134',24,982.099976,88.699997,960,950,?,?,406,789,5,10,13,29,962
30481,'2019/02/25 20:30:32:148',24,982,88.5,960,950,?,?,406,789,5,10,13,29,962
30482,'2019/02/25 20:30:32:148',24,982,88.300003,960,950,?,?,406,789,5,10,13,29,962
30483,'2019/02/25 20:30:32:164',24,982,87.699997,959.900024,950,?,?,406,789,5,10,13,29,962
30484,'2019/02/25 20:30:32:164',24,982,87.599998,959.799988,950,?,?,406,789,5,10,13,29,962
30485,'2019/02/25 20:30:32:164',24,982,87.5,959.700012,950,?,?,406,789,5,10,13,29,962
30486,'2019/02/25 20:30:32:165',24,982,87.900002,959.599976,950,?,?,406,789,5,10,13,29,962
30487,'2019/02/25 20:30:32:178',24,982,88.300003,959.599976,950,?,?,406,789,5,10,13,29,962
30488,'2019/02/25 20:30:32:178',24,982,88.599998,959.599976,950,?,?,406,789,5,10,13,29,962
30489,'2019/02/25 20:30:32:178',24,982,88.900002,959.599976,950,?,?,406,789,5,10,13,29,962
30490,'2019/02/25 20:30:32:178',24,982,89.199997,959.599976,950,?,?,406,789,5,10,13,29,962
30491,'2019/02/25 20:30:32:194',24,982,89.5,959.599976,950,?,?,406,789,5,10,13,29,962
30492,'2019/02/25 20:30:32:195',24,982,89.800003,959.599976,950,?,?,406,789,5,10,13,29,962
30493,'2019/02/25 20:30:32:209',24,982,90.099998,959.700012,950,?,?,406,789,5,10,13,29,962
30494,'2019/02/25 20:30:32:209',24,982,89.900002,959.799988,950,?,?,406,789,5,10,13,29,962
30495,'2019/02/25 20:30:32:209',24,982.099976,89.699997,959.900024,950,?,?,406,789,5,10,13,29,962
30496,'2019/02/25 20:30:32:224',24,982.200012,89.5,960,949.900024,?,?,406,789,5,10,13,29,962
30497,'2019/02/25 20:30:32:224',24,982.299988,89.300003,959.900024,949.799988,?,?,406,789,5,10,13,29,962
30498,'2019/02/25 20:30:32:224',24,982.400024,88.900002,959.799988,949.700012,?,?,406,789,5,10,13,29,962
30499,'2019/02/25 20:30:32:224',24,982.5,88.5,959.700012,949.599976,?,?,406,789,5,10,13,29,962
30500,'2019/02/25 20:30:32:224',24,982.599976,88.099998,959.599976,949.5,?,?,406,789,5,10,13,29,962
30501,'2019/02/25 20:30:32:224',24,982.200012,87.800003,959.5,949.400024,?,?,406,789,5,10,13,29,962
30502,'2019/02/25 20:30:32:238',24,981.799988,87.800003,959.400024,949.299988,?,?,406,789,5,10,13,29,962
30503,'2019/02/25 20:30:32:238',24,981.900024,87.800003,959.299988,949.200012,?,?,406,789,5,10,13,29,962
30504,'2019/02/25 20:30:32:254',24,982,87.800003,959.299988,949.099976,?,?,406,789,5,10,13,29,962
30505,'2019/02/25 20:30:32:255',24,982,89,959.299988,949,?,?,406,789,5,10,13,29,962
30506,'2019/02/25 20:30:32:255',24,981.900024,90.199997,959.299988,949,?,?,406,789,5,10,13,29,962
30507,'2019/02/25 20:30:32:268',24,981.799988,91.400002,959.400024,949.099976,?,?,406,789,5,10,13,29,962
30508,'2019/02/25 20:30:32:268',24,981.700012,92.900002,959.400024,949.200012,?,?,406,789,5,10,13,29,962
30509,'2019/02/25 20:30:32:269',24,981.599976,95.300003,959.400024,949.299988,?,?,406,789,5,10,13,29,962
30510,'2019/02/25 20:30:32:269',24,981.5,97.699997,959.400024,949.400024,?,?,406,789,5,10,13,29,962
30511,'2019/02/25 20:30:32:285',24,981.900024,101,959.400024,949.5,?,?,406,789,5,10,13,29,962
30512,'2019/02/25 20:30:32:285',24,982.299988,104,959.400024,949.599976,?,?,406,789,5,10,13,29,962
30513,'2019/02/25 20:30:32:298',24,982.200012,107,959.400024,949.599976,?,?,406,789,5,10,13,29,962
30514,'2019/02/25 20:30:32:298',24,982.099976,109.099998,959.299988,949.599976,?,?,406,789,5,10,13,29,962
30515,'2019/02/25 20:30:32:298',24,982,110,959.200012,949.599976,?,?,406,789,5,10,13,29,962
30516,'2019/02/25 20:30:32:298',24,982,110.900002,959.099976,949.599976,?,?,406,789,5,10,13,29,962
30517,'2019/02/25 20:30:32:313',24,982,111.800003,959.099976,949.5,?,?,406,789,5,10,13,29,962
30518,'2019/02/25 20:30:32:313',24,982,112.5,959.200012,949.400024,?,?,406,789,5,10,13,29,962
30519,'2019/02/25 20:30:32:329',24,982,112.300003,959.200012,949.299988,?,?,406,789,5,10,13,29,962
30520,'2019/02/25 20:30:32:329',24,982,112.5,959.200012,949.200012,?,?,406,789,5,10,13,29,962
30521,'2019/02/25 20:30:32:330',24,982,111.800003,959.200012,949.099976,?,?,406,789,5,10,13,29,962
30522,'2019/02/25 20:30:32:330',24,982,111.099998,959.200012,949,?,?,406,789,5,10,13,29,962
30523,'2019/02/25 20:30:32:330',24,981.799988,110.400002,959.200012,949,?,?,406,789,5,10,13,29,962
30524,'2019/02/25 20:30:32:344',24,981.599976,110.599998,959.299988,949,?,?,406,789,5,10,13,29,962
30525,'2019/02/25 20:30:32:344',24,981.400024,111,959.400024,949,?,?,406,789,5,10,13,29,962
30526,'2019/02/25 20:30:32:344',24,981.200012,111.400002,959.5,949,?,?,406,789,5,10,13,29,962
30527,'2019/02/25 20:30:32:344',24,981,111.800003,959.5,949,?,?,406,789,5,10,13,29,962
30528,'2019/02/25 20:30:32:344',24,979.200012,112.400002,959.5,949,?,?,406,789,5,10,13,29,962
30529,'2019/02/25 20:30:32:360',24,977.400024,113,959.5,949,?,?,406,789,5,10,13,29,962
30530,'2019/02/25 20:30:32:360',24,975.599976,113.099998,959.5,949,?,?,406,789,5,10,13,29,962
30531,'2019/02/25 20:30:32:360',24,973.799988,113.199997,959.5,949,?,?,406,789,5,10,13,29,962
30532,'2019/02/25 20:30:32:360',24,972,113.300003,959.5,949,?,?,406,789,5,10,13,29,962
30533,'2019/02/25 20:30:32:360',24,969,113.400002,959.5,949,?,?,406,789,5,10,13,29,962
30534,'2019/02/25 20:30:32:373',24,966,113.699997,959.400024,949,?,?,406,789,5,10,13,29,962
30535,'2019/02/25 20:30:32:374',24,963,113.800003,959.299988,949,?,?,406,789,5,10,13,29,962
30536,'2019/02/25 20:30:32:374',24,960,113.900002,959.200012,949,?,?,406,789,5,10,13,29,962
30537,'2019/02/25 20:30:32:374',24,948.799988,114,959.099976,949,?,?,406,789,5,10,13,29,962
30538,'2019/02/25 20:30:32:390',24,939.200012,115.699997,959,949,?,?,406,789,5,10,13,29,962
30539,'2019/02/25 20:30:32:390',24,929.599976,117.400002,959,949,?,?,406,789,5,10,13,29,962
30540,'2019/02/25 20:30:32:390',24,920,119.199997,959,949,?,?,406,789,5,10,13,29,962
30541,'2019/02/25 20:30:32:390',24,908.799988,121,959,949,?,?,406,789,5,10,13,29,962
30542,'2019/02/25 20:30:32:404',24,897.599976,122.800003,959.099976,949,?,?,406,789,5,10,13,29,962
30543,'2019/02/25 20:30:32:405',24,887.799988,125.5,959.200012,949,?,?,406,789,5,10,13,29,962
30544,'2019/02/25 20:30:32:405',24,878,128,959.299988,949,?,?,406,789,5,10,13,29,962
30545,'2019/02/25 20:30:32:405',24,868.200012,130.5,959.400024,949,?,?,406,789,5,10,13,29,962
30546,'2019/02/25 20:30:32:405',24,870.799988,133,959.5,949,?,?,406,789,5,10,13,29,962
30547,'2019/02/25 20:30:32:418',24,881.599976,135.5,959.5,949,?,?,406,789,5,10,13,29,962
30548,'2019/02/25 20:30:32:418',24,892.400024,136.199997,959.5,949,?,?,406,789,5,10,13,29,962
30549,'2019/02/25 20:30:32:418',24,903.200012,136.899994,959.5,949,?,?,406,789,5,10,13,29,962
30550,'2019/02/25 20:30:32:418',24,914,137.600006,959.5,949,?,?,406,789,5,10,13,29,962
30551,'2019/02/25 20:30:32:418',24,926.900024,138.300003,959.5,949,?,?,406,789,5,10,13,29,962
30552,'2019/02/25 20:30:32:434',24,939.799988,139.399994,959.400024,949,?,?,406,789,5,10,13,29,962
30553,'2019/02/25 20:30:32:434',24,952.700012,139.600006,959.299988,949,?,?,406,789,5,10,13,29,962
30554,'2019/02/25 20:30:32:434',24,965.599976,139.800003,959.200012,949,?,?,406,789,5,10,13,29,962
30555,'2019/02/25 20:30:32:434',24,978.599976,140,959.099976,949,?,?,406,789,5,10,13,29,962
30556,'2019/02/25 20:30:32:449',24,979.200012,140.199997,959,948.900024,?,?,406,789,5,10,13,29,962
30557,'2019/02/25 20:30:32:449',24,979.799988,141.5,959,948.799988,?,?,406,789,5,10,13,29,962
30558,'2019/02/25 20:30:32:449',24,980.400024,143,959,948.700012,?,?,406,789,5,10,13,29,962
30559,'2019/02/25 20:30:32:449',24,981,144.5,959,948.599976,?,?,406,789,5,10,13,29,962
30560,'2019/02/25 20:30:32:465',24,981.599976,146.600006,959,948.5,?,?,406,789,5,10,13,29,962
30561,'2019/02/25 20:30:32:465',24,981.700012,148.699997,959,948.400024,?,?,406,789,5,10,13,29,962
30562,'2019/02/25 20:30:32:465',24,981.799988,150.399994,959,948.299988,?,?,406,789,5,10,13,29,962
30563,'2019/02/25 20:30:32:479',24,981.900024,152.100006,958.900024,948.200012,?,?,406,789,5,10,13,29,962
30564,'2019/02/25 20:30:32:479',24,982,153.800003,958.799988,948.099976,?,?,406,789,5,10,13,29,962
30565,'2019/02/25 20:30:32:495',24,982,155.5,958.799988,948,?,?,406,789,5,10,13,29,962
30566,'2019/02/25 20:30:32:496',24,982,156.600006,958.799988,948,?,?,406,789,5,10,13,29,962
30567,'2019/02/25 20:30:32:510',24,982,157.899994,958.799988,948,?,?,406,789,5,10,13,29,962
30568,'2019/02/25 20:30:32:510',24,982,159.199997,958.799988,948,?,?,406,789,5,10,13,29,962
30569,'2019/02/25 20:30:32:523',24,982,160.5,958.799988,947.900024,?,?,406,789,5,10,13,29,962
30570,'2019/02/25 20:30:32:523',24,982,161.399994,958.799988,947.799988,?,?,406,789,5,10,13,29,962
30571,'2019/02/25 20:30:32:540',24,982,162.300003,958.799988,947.799988,?,?,406,789,5,10,13,29,962
30572,'2019/02/25 20:30:32:540',24,982,163.199997,958.599976,947.799988,?,?,406,789,5,10,13,29,962
30573,'2019/02/25 20:30:32:540',24,982,163.800003,958.5,947.799988,?,?,406,789,5,10,13,29,962
30574,'2019/02/25 20:30:32:540',24,982,164.399994,958.400024,947.799988,?,?,406,789,5,10,13,29,962
30575,'2019/02/25 20:30:32:554',24,982,165,958.299988,947.799988,?,?,406,789,5,10,13,29,962
30576,'2019/02/25 20:30:32:554',24,982,165.5,958.200012,947.799988,?,?,406,789,5,10,13,29,962
30577,'2019/02/25 20:30:32:554',24,982,164.699997,958.099976,947.799988,?,?,406,789,5,10,13,29,962
30578,'2019/02/25 20:30:32:554',24,982,163.899994,958,947.799988,?,?,406,789,5,10,13,29,962
30579,'2019/02/25 20:30:32:569',24,982,163.100006,958,947.900024,?,?,406,789,5,10,13,29,962
30580,'2019/02/25 20:30:32:570',24,982,162.5,958,948,?,?,406,789,5,10,13,29,962
30581,'2019/02/25 20:30:32:570',24,982,161.899994,958,948,?,?,406,789,5,10,13,29,962
30582,'2019/02/25 20:30:32:570',24,982,161.300003,958.200012,948,?,?,406,789,5,10,13,29,962
30583,'2019/02/25 20:30:32:583',24,982,161.199997,958.400024,948,?,?,406,789,5,10,13,29,962
30584,'2019/02/25 20:30:32:584',24,982,161.100006,958.599976,948,?,?,406,789,5,10,13,29,962
30585,'2019/02/25 20:30:32:584',24,982,161,958.700012,948,?,?,406,789,5,10,13,29,962
30586,'2019/02/25 20:30:32:598',24,982,160.800003,958.799988,948,?,?,406,789,5,10,13,29,962
30587,'2019/02/25 20:30:32:598',24,982,160.600006,958.900024,948,?,?,406,789,5,10,13,29,962
30588,'2019/02/25 20:30:32:598',24,982,160.399994,959,948,?,?,406,789,5,10,13,29,962
30589,'2019/02/25 20:30:32:598',24,981.900024,160.199997,959,948,?,?,406,789,5,10,13,29,962
30590,'2019/02/25 20:30:32:613',24,981.799988,159.399994,959,948,?,?,406,789,5,10,13,29,962
30591,'2019/02/25 20:30:32:613',24,981.700012,158.600006,959,948,?,?,406,789,5,10,13,29,962
30592,'2019/02/25 20:30:32:613',24,981.599976,157.800003,959,948,?,?,406,789,5,10,13,29,962
30593,'2019/02/25 20:30:32:613',24,981.599976,156.800003,959,948,?,?,406,789,5,10,13,29,962
30594,'2019/02/25 20:30:32:628',24,981.599976,155.600006,959,948,?,?,406,789,5,10,13,29,962
30595,'2019/02/25 20:30:32:628',24,981.599976,154.399994,959,948,?,?,406,789,5,10,13,29,962
30596,'2019/02/25 20:30:32:629',24,981.599976,154,959,948,?,?,406,789,5,10,13,29,962
30597,'2019/02/25 20:30:32:643',24,981.599976,153.600006,959,947.799988,?,?,406,789,5,10,13,29,962
30598,'2019/02/25 20:30:32:643',24,981.599976,153.199997,958.900024,947.599976,?,?,406,789,5,10,13,29,962
30599,'2019/02/25 20:30:32:643',24,981.700012,152.600006,958.799988,947.400024,?,?,406,789,5,10,13,29,962
30600,'2019/02/25 20:30:32:643',24,981.799988,152.199997,958.700012,947.200012,?,?,406,789,5,10,13,29,962
30601,'2019/02/25 20:30:32:643',24,982,151.800003,958.599976,947,?,?,406,789,5,10,13,29,962
30602,'2019/02/25 20:30:32:659',24,982.200012,151.399994,958.5,947,?,?,406,789,5,10,13,29,962
30603,'2019/02/25 20:30:32:659',24,982.299988,151,958.5,947,?,?,406,789,5,10,13,29,962
30604,'2019/02/25 20:30:32:659',24,982.400024,149.600006,958.5,947,?,?,406,789,5,10,13,29,962
30605,'2019/02/25 20:30:32:659',24,982.5,148.199997,958.5,947,?,?,406,789,5,10,13,29,962
30606,'2019/02/25 20:30:32:675',24,982.599976,146.800003,958.5,946.900024,?,?,406,789,5,10,13,29,962
30607,'2019/02/25 20:30:32:675',24,982.700012,145.699997,958.5,947,?,?,406,789,5,10,13,29,962
30608,'2019/02/25 20:30:32:675',24,982.700012,144.600006,958.599976,947.099976,?,?,406,789,5,10,13,29,962
30609,'2019/02/25 20:30:32:690',24,982.700012,143.699997,958.700012,947.299988,?,?,406,789,5,10,13,29,962
30610,'2019/02/25 20:30:32:690',24,982.700012,142.600006,958.799988,947.5,?,?,406,789,5,10,13,29,962
30611,'2019/02/25 20:30:32:690',24,982.599976,141.5,958.900024,947.700012,?,?,406,789,5,10,13,29,962
30612,'2019/02/25 20:30:32:704',24,982.5,140.899994,959,947.700012,?,?,406,789,5,10,13,29,962
30613,'2019/02/25 20:30:32:719',24,982.400024,139.300003,959,947.700012,?,?,406,789,5,10,13,29,962
30614,'2019/02/25 20:30:32:719',24,982.299988,138.899994,959,947.700012,?,?,406,789,5,10,13,29,962
30615,'2019/02/25 20:30:32:735',24,982.200012,138.5,958.900024,947.700012,?,?,406,789,5,10,13,29,962
30616,'2019/02/25 20:30:32:735',24,982.099976,137.5,958.799988,947.799988,?,?,406,789,5,10,13,29,962
30617,'2019/02/25 20:30:32:735',24,982,136.199997,958.700012,947.900024,?,?,406,789,5,10,13,29,962
30618,'2019/02/25 20:30:32:748',24,982,135.300003,958.599976,948,?,?,406,789,5,10,13,29,962
30619,'2019/02/25 20:30:32:749',24,982,134.399994,958.5,948,?,?,406,789,5,10,13,29,962
30620,'2019/02/25 20:30:32:749',24,982,133.699997,958.400024,948,?,?,406,789,5,10,13,29,962
30621,'2019/02/25 20:30:32:764',24,982,133,958.400024,948,?,?,406,789,5,10,13,29,962
30622,'2019/02/25 20:30:32:764',24,982,131.699997,958.400024,948,?,?,406,789,5,10,13,29,962
30623,'2019/02/25 20:30:32:779',24,982,130.5,958.400024,948,?,?,406,789,5,10,13,29,962
30624,'2019/02/25 20:30:32:780',24,982,129.300003,958.400024,948,?,?,406,789,5,10,13,29,962
30625,'2019/02/25 20:30:32:794',24,982,127.199997,958.5,948,?,?,406,789,5,10,13,29,962
30626,'2019/02/25 20:30:32:794',24,982,125.699997,958.599976,948,?,?,406,789,5,10,13,29,962
30627,'2019/02/25 20:30:32:809',24,982,123.900002,958.700012,948,?,?,406,789,5,10,13,29,962
30628,'2019/02/25 20:30:32:809',24,982,121.699997,958.799988,948,?,?,406,789,5,10,13,29,962
30629,'2019/02/25 20:30:32:824',24,982,119.5,959,948,?,?,406,789,5,10,13,29,962
30630,'2019/02/25 20:30:32:824',24,982,118.199997,959.200012,948,?,?,406,789,5,10,13,29,962
30631,'2019/02/25 20:30:32:824',24,982,116.900002,959.299988,948,?,?,406,789,5,10,13,29,962
30632,'2019/02/25 20:30:32:824',24,981.900024,115.699997,959.400024,948,?,?,406,789,5,10,13,29,962
30633,'2019/02/25 20:30:32:840',24,981.799988,115.400002,959.5,947.900024,?,?,406,789,5,10,13,29,962
30634,'2019/02/25 20:30:32:840',24,981.700012,114.300003,959.599976,947.799988,?,?,406,789,5,10,13,29,962
30635,'2019/02/25 20:30:32:840',24,981.599976,114.099998,959.700012,947.700012,?,?,406,789,5,10,13,29,962
30636,'2019/02/25 20:30:32:840',24,981.599976,113.900002,959.799988,947.599976,?,?,406,789,5,10,13,29,962
30637,'2019/02/25 20:30:32:855',24,981.599976,114,959.900024,947.599976,?,?,406,789,5,10,13,29,962
30638,'2019/02/25 20:30:32:855',24,981.599976,114.099998,959.900024,947.599976,?,?,406,789,5,10,13,29,962
30639,'2019/02/25 20:30:32:855',24,981.599976,113.400002,959.799988,947.599976,?,?,406,789,5,10,13,29,962
30640,'2019/02/25 20:30:32:855',24,981.599976,111.800003,959.700012,947.599976,?,?,406,789,5,10,13,29,962
30641,'2019/02/25 20:30:32:855',24,981.599976,110.199997,959.599976,947.599976,?,?,406,789,5,10,13,29,962
30642,'2019/02/25 20:30:32:870',24,981.700012,108.599998,959.5,947.599976,?,?,406,789,5,10,13,29,962
30643,'2019/02/25 20:30:32:870',24,981.799988,107,959.400024,947.700012,?,?,406,789,5,10,13,29,962
30644,'2019/02/25 20:30:32:870',24,981.799988,106.199997,959.299988,947.799988,?,?,406,789,5,10,13,29,962
30645,'2019/02/25 20:30:32:886',24,981.799988,104.900002,959.200012,947.900024,?,?,406,789,5,10,13,29,962
30646,'2019/02/25 20:30:32:886',24,981.700012,103.599998,959.099976,948,?,?,406,789,5,10,13,29,962
30647,'2019/02/25 20:30:32:886',24,981.599976,102.300003,959,948,?,?,406,789,5,10,13,29,962
30648,'2019/02/25 20:30:32:886',24,981.599976,101,959,948,?,?,406,789,5,10,13,29,962
30649,'2019/02/25 20:30:32:898',24,981.599976,100.5,959,947.900024,?,?,406,789,5,10,13,29,962
30650,'2019/02/25 20:30:32:898',24,981.599976,99.5,959,947.799988,?,?,406,789,5,10,13,29,962
30651,'2019/02/25 20:30:32:898',24,981.599976,98.5,959,947.700012,?,?,406,789,5,10,13,29,962
30652,'2019/02/25 20:30:32:913',24,981.599976,97.5,959,947.700012,?,?,406,789,5,10,13,29,962
30653,'2019/02/25 20:30:32:913',24,981.599976,96.5,959.099976,947.700012,?,?,406,789,5,10,13,29,962
30654,'2019/02/25 20:30:32:913',24,981.700012,95.900002,959.200012,947.700012,?,?,406,789,5,10,13,29,962
30655,'2019/02/25 20:30:32:913',24,981.799988,95.800003,959.299988,947.700012,?,?,406,789,5,10,13,29,962
30656,'2019/02/25 20:30:32:929',24,981.900024,95.699997,959.299988,947.700012,?,?,406,789,5,10,13,29,962
30657,'2019/02/25 20:30:32:929',24,982,96.199997,959.299988,947.700012,?,?,406,789,5,10,13,29,962
30658,'2019/02/25 20:30:32:929',24,982,96.699997,959.299988,947.700012,?,?,406,789,5,10,13,29,962
30659,'2019/02/25 20:30:32:929',24,982,97.199997,959.299988,947.799988,?,?,406,789,5,10,13,29,962
30660,'2019/02/25 20:30:32:945',24,982,98,959.299988,947.900024,?,?,406,789,5,10,13,29,962
30661,'2019/02/25 20:30:32:945',24,982,98.800003,959.299988,948,?,?,406,789,5,10,13,29,962
30662,'2019/02/25 20:30:32:959',24,982,98.699997,959.299988,948,?,?,406,789,5,10,13,29,962
30663,'2019/02/25 20:30:32:973',24,982,98.599998,959.200012,948,?,?,406,789,5,10,13,29,962
30664,'2019/02/25 20:30:32:989',24,982,98.199997,959.099976,948,?,?,406,789,5,10,13,29,962
30665,'2019/02/25 20:30:32:989',24,982,97.800003,959,948,?,?,406,789,5,10,13,29,962
